,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_dropout_rate,param_layers,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0,25.927843153476715,0.8825171534385882,0.2410745620727539,0.02603866240387779,0.0,"(20, 20)","{'dropout_rate': 0.0, 'layers': (20, 20)}",0.9505000114440918,0.9539999961853027,0.9564999938011169,0.9309999942779541,0.9479999989271164,0.010043655965494494,15
1,30.295189917087555,1.1212010001343233,0.24008917808532715,0.011273967347231552,0.0,"(30, 30)","{'dropout_rate': 0.0, 'layers': (30, 30)}",0.9484999775886536,0.9585000276565552,0.9524999856948853,0.934499979019165,0.9484999924898148,0.008831775389966205,11
2,34.06806284189224,1.0412338553117646,0.23730260133743286,0.007450573298212291,0.0,"(80, 80)","{'dropout_rate': 0.0, 'layers': (80, 80)}",0.9509999752044678,0.9595000147819519,0.9549999833106995,0.9325000047683716,0.9494999945163727,0.010265231068350531,8
3,31.117340624332428,1.2401192342785554,0.2245723009109497,0.007821531399977134,0.0,"(20, 30, 20)","{'dropout_rate': 0.0, 'layers': (20, 30, 20)}",0.9480000138282776,0.9549999833106995,0.9574999809265137,0.9390000104904175,0.949874997138977,0.00717960232259233,4
4,31.11610472202301,0.7173243450668711,0.391845703125,0.1632867180736295,0.0,"(40, 20)","{'dropout_rate': 0.0, 'layers': (40, 20)}",0.9434999823570251,0.9585000276565552,0.9559999704360962,0.9290000200271606,0.9467500001192093,0.011718036383224698,23
5,32.95973479747772,2.4598803951475245,0.3257821202278137,0.16895845031818565,0.0,"(10, 20, 30)","{'dropout_rate': 0.0, 'layers': (10, 20, 30)}",0.9459999799728394,0.9580000042915344,0.9610000252723694,0.9284999966621399,0.9483750015497208,0.012773883987939775,12
6,30.20416498184204,0.891032941055813,0.2376381754875183,0.009665733305701012,0.1,"(20, 20)","{'dropout_rate': 0.1, 'layers': (20, 20)}",0.9474999904632568,0.9585000276565552,0.9539999961853027,0.9269999861717224,0.9467500001192093,0.012054575132795512,23
7,31.41686850786209,0.7296020307919682,0.23642736673355103,0.003914649119129021,0.1,"(30, 30)","{'dropout_rate': 0.1, 'layers': (30, 30)}",0.9490000009536743,0.9585000276565552,0.9610000252723694,0.9284999966621399,0.9492500126361847,0.012789167717174615,9
8,34.53737270832062,1.1652043419925733,0.2434878945350647,0.014580762107314566,0.1,"(80, 80)","{'dropout_rate': 0.1, 'layers': (80, 80)}",0.9470000267028809,0.9574999809265137,0.9605000019073486,0.9259999990463257,0.9477500021457672,0.013520814307355725,20
9,29.97212427854538,2.9991760826385447,0.24739307165145874,0.02296888467443896,0.1,"(20, 30, 20)","{'dropout_rate': 0.1, 'layers': (20, 30, 20)}",0.9445000290870667,0.9589999914169312,0.9559999704360962,0.9179999828338623,0.9443749934434891,0.01616081274543393,33
10,30.50420182943344,1.3507239732844925,0.2609098553657532,0.05408121475363444,0.1,"(40, 20)","{'dropout_rate': 0.1, 'layers': (40, 20)}",0.9459999799728394,0.9574999809265137,0.9545000195503235,0.9309999942779541,0.9472499936819077,0.010286521867334876,22
11,29.788233995437622,2.482125325182529,0.24970197677612305,0.011145244247890158,0.1,"(10, 20, 30)","{'dropout_rate': 0.1, 'layers': (10, 20, 30)}",0.9445000290870667,0.9490000009536743,0.9629999995231628,0.9350000023841858,0.9478750079870224,0.01008944039567553,18
12,30.983857929706573,0.4885402650063917,0.23428547382354736,0.0032377230423186066,0.2,"(20, 20)","{'dropout_rate': 0.2, 'layers': (20, 20)}",0.9480000138282776,0.9520000219345093,0.9434999823570251,0.934499979019165,0.9444999992847443,0.006509625195041051,31
13,31.667097210884094,0.8082069756688418,0.25425249338150024,0.029328246790243997,0.2,"(30, 30)","{'dropout_rate': 0.2, 'layers': (30, 30)}",0.9415000081062317,0.9589999914169312,0.9574999809265137,0.9340000152587891,0.9479999989271164,0.010600694743150927,15
14,34.53836929798126,0.522563092180378,0.37155526876449585,0.09730675228313765,0.2,"(80, 80)","{'dropout_rate': 0.2, 'layers': (80, 80)}",0.9465000033378601,0.9585000276565552,0.9599999785423279,0.9284999966621399,0.9483750015497208,0.012611380587772373,12
15,36.59350520372391,2.8819599390450565,0.3594624996185303,0.10830725551180635,0.2,"(20, 30, 20)","{'dropout_rate': 0.2, 'layers': (20, 30, 20)}",0.9470000267028809,0.9524999856948853,0.940500020980835,0.9390000104904175,0.9447500109672546,0.0053909553758534744,29
16,31.449178457260132,2.867809878397445,0.2754138112068176,0.06248106172693313,0.2,"(40, 20)","{'dropout_rate': 0.2, 'layers': (40, 20)}",0.9505000114440918,0.9610000252723694,0.9595000147819519,0.8845000267028809,0.9388750195503235,0.03164919663354378,36
17,31.903868317604065,2.3188575695467213,0.23373740911483765,0.02508696174036217,0.2,"(10, 20, 30)","{'dropout_rate': 0.2, 'layers': (10, 20, 30)}",0.9114999771118164,0.9555000066757202,0.9599999785423279,0.9365000128746033,0.9408749938011169,0.019116014925566378,35
18,32.09444922208786,1.614930047709837,0.4089653491973877,0.16372281679941803,0.3,"(20, 20)","{'dropout_rate': 0.3, 'layers': (20, 20)}",0.9509999752044678,0.9539999961853027,0.9599999785423279,0.9365000128746033,0.9503749907016754,0.008641276974780843,1
19,32.13862478733063,2.519659684431652,0.238614022731781,0.006304047697403796,0.3,"(30, 30)","{'dropout_rate': 0.3, 'layers': (30, 30)}",0.9445000290870667,0.9585000276565552,0.9585000276565552,0.9394999742507935,0.9502500146627426,0.008437285282826074,2
20,32.327136635780334,1.9655127456541728,0.215565025806427,0.014111901957983739,0.3,"(80, 80)","{'dropout_rate': 0.3, 'layers': (80, 80)}",0.9340000152587891,0.9585000276565552,0.9639999866485596,0.9334999918937683,0.947500005364418,0.013887944257835542,21
21,27.84963870048523,0.5722768501209499,0.24169158935546875,0.036386980119860274,0.3,"(20, 30, 20)","{'dropout_rate': 0.3, 'layers': (20, 30, 20)}",0.949999988079071,0.9520000219345093,0.9595000147819519,0.9369999766349792,0.9496250003576279,0.008103833616874386,6
22,30.174046576023102,2.4972146831719124,0.33767956495285034,0.17683010445110223,0.3,"(40, 20)","{'dropout_rate': 0.3, 'layers': (40, 20)}",0.9350000023841858,0.9564999938011169,0.9595000147819519,0.9325000047683716,0.9458750039339066,0.012203356010460475,26
23,27.286190629005432,0.8816386952443223,0.21570849418640137,0.010884269408711901,0.3,"(10, 20, 30)","{'dropout_rate': 0.3, 'layers': (10, 20, 30)}",0.9419999718666077,0.9549999833106995,0.9559999704360962,0.9325000047683716,0.9463749825954437,0.00972993778050564,25
24,28.05123883485794,0.6628710793029007,0.2540395259857178,0.05674893445576818,0.4,"(20, 20)","{'dropout_rate': 0.4, 'layers': (20, 20)}",0.9390000104904175,0.9585000276565552,0.9580000042915344,0.9240000247955322,0.9448750168085098,0.014389120958369984,28
25,27.000271201133728,0.876720458139454,0.3602585196495056,0.17939708793740292,0.4,"(30, 30)","{'dropout_rate': 0.4, 'layers': (30, 30)}",0.9480000138282776,0.9605000019073486,0.9559999704360962,0.9275000095367432,0.9479999989271164,0.012654042670782531,15
26,30.759164929389954,2.0894989267168804,0.2167443037033081,0.001992759552728581,0.4,"(80, 80)","{'dropout_rate': 0.4, 'layers': (80, 80)}",0.9459999799728394,0.9520000219345093,0.9574999809265137,0.9415000081062317,0.9492499977350235,0.0060466893929347985,10
27,27.735377192497253,0.6084994190763174,0.22443020343780518,0.019866671659177302,0.4,"(20, 30, 20)","{'dropout_rate': 0.4, 'layers': (20, 30, 20)}",0.9465000033378601,0.9545000195503235,0.9585000276565552,0.9384999871253967,0.9495000094175339,0.007681161314155377,7
28,27.100055873394012,0.6815613862692373,0.21394044160842896,0.028026679209034493,0.4,"(40, 20)","{'dropout_rate': 0.4, 'layers': (40, 20)}",0.9445000290870667,0.9495000243186951,0.9629999995231628,0.9340000152587891,0.9477500170469284,0.010431316574260593,19
29,26.8455570936203,0.39635296200625403,0.2785136103630066,0.0708259378354779,0.4,"(10, 20, 30)","{'dropout_rate': 0.4, 'layers': (10, 20, 30)}",0.9415000081062317,0.953000009059906,0.9585000276565552,0.9304999709129333,0.9458750039339066,0.010789916020654978,26
30,26.330538034439087,0.21228153443300637,0.26989126205444336,0.058154564740936276,0.5,"(20, 20)","{'dropout_rate': 0.5, 'layers': (20, 20)}",0.9390000104904175,0.9570000171661377,0.9624999761581421,0.9154999852180481,0.9434999972581863,0.018354156823944732,34
31,26.848360538482666,0.5416026737740203,0.23456168174743652,0.05599584652483486,0.5,"(30, 30)","{'dropout_rate': 0.5, 'layers': (30, 30)}",0.9434999823570251,0.953499972820282,0.9539999961853027,0.9269999861717224,0.9444999843835831,0.010937320942097444,32
32,28.814646184444427,0.6801529388910894,0.22933661937713623,0.06221105154594005,0.5,"(80, 80)","{'dropout_rate': 0.5, 'layers': (80, 80)}",0.9470000267028809,0.9589999914169312,0.9459999799728394,0.9269999861717224,0.9447499960660934,0.011453714641796037,30
33,27.332440495491028,0.5228368485229653,0.29380518198013306,0.05137032721188292,0.5,"(20, 30, 20)","{'dropout_rate': 0.5, 'layers': (20, 30, 20)}",0.9480000138282776,0.9564999938011169,0.9555000066757202,0.9394999742507935,0.949874997138977,0.006831690409546367,4
34,27.00980418920517,0.44081245982426087,0.3005914092063904,0.060100673056074444,0.5,"(40, 20)","{'dropout_rate': 0.5, 'layers': (40, 20)}",0.9524999856948853,0.9564999938011169,0.9509999752044678,0.940500020980835,0.9501249939203262,0.005909460756762029,3
35,26.812243938446045,0.4954836966129005,0.2843180298805237,0.06687556838402095,0.5,"(10, 20, 30)","{'dropout_rate': 0.5, 'layers': (10, 20, 30)}",0.9399999976158142,0.9559999704360962,0.9595000147819519,0.9369999766349792,0.9481249898672104,0.009762017328322629,14
