,loss,accuracy,val_loss,val_accuracy
0,1.0984923839569092,0.35499998927116394,1.0945992469787598,0.3734999895095825
1,1.084981083869934,0.4000000059604645,1.0677390098571777,0.42100000381469727
2,1.0319328308105469,0.5019999742507935,0.9865986704826355,0.5699999928474426
3,0.9205719828605652,0.6367499828338623,0.8365070819854736,0.7195000052452087
4,0.7781481742858887,0.7245000004768372,0.6695915460586548,0.8009999990463257
5,0.6203473806381226,0.797249972820282,0.5193935036659241,0.8500000238418579
6,0.5043675899505615,0.8361250162124634,0.4134770631790161,0.8774999976158142
7,0.42229536175727844,0.8658750057220459,0.34163200855255127,0.8964999914169312
8,0.3614688217639923,0.8898749947547913,0.29157012701034546,0.9104999899864197
9,0.3224623501300812,0.9008749723434448,0.2559258043766022,0.921999990940094
10,0.29099538922309875,0.9122499823570251,0.22876496613025665,0.9300000071525574
11,0.26887696981430054,0.9173750281333923,0.21920499205589294,0.934499979019165
12,0.25011005997657776,0.9241250157356262,0.1987617313861847,0.9384999871253967
13,0.22974734008312225,0.9337499737739563,0.1873551309108734,0.9419999718666077
14,0.22334328293800354,0.9333750009536743,0.17922759056091309,0.9424999952316284
15,0.21006862819194794,0.9386249780654907,0.1720706671476364,0.9465000033378601
16,0.20904776453971863,0.9394999742507935,0.16959093511104584,0.9480000138282776
17,0.19906564056873322,0.9457499980926514,0.16100235283374786,0.949999988079071
18,0.18682852387428284,0.9445000290870667,0.15607687830924988,0.949999988079071
19,0.1834648847579956,0.9467499852180481,0.15304426848888397,0.9524999856948853
20,0.18275630474090576,0.9482499957084656,0.15021565556526184,0.9545000195503235
21,0.17527417838573456,0.9495000243186951,0.14620397984981537,0.953000009059906
22,0.17422489821910858,0.9512500166893005,0.15111689269542694,0.9520000219345093
23,0.16885988414287567,0.9507499933242798,0.14192767441272736,0.9549999833106995
24,0.1621512919664383,0.9564999938011169,0.13769285380840302,0.9564999938011169
25,0.15883129835128784,0.9576249718666077,0.13803859055042267,0.9559999704360962
26,0.15897051990032196,0.9543750286102295,0.13567978143692017,0.9574999809265137
27,0.15329109132289886,0.9586250185966492,0.13356313109397888,0.9589999914169312
28,0.14956918358802795,0.9612500071525574,0.13114824891090393,0.9589999914169312
29,0.1455833464860916,0.9595000147819519,0.12998326122760773,0.9605000019073486
30,0.1456342488527298,0.9605000019073486,0.12641075253486633,0.9614999890327454
31,0.13759565353393555,0.9638749957084656,0.12497366219758987,0.9614999890327454
32,0.13882799446582794,0.9624999761581421,0.12380079180002213,0.9610000252723694
33,0.1384667009115219,0.9648749828338623,0.12285348027944565,0.9649999737739563
34,0.13256441056728363,0.9645000100135803,0.12175451964139938,0.9649999737739563
35,0.13163454830646515,0.9662500023841858,0.11941815167665482,0.9639999866485596
36,0.12800899147987366,0.9670000076293945,0.11841076612472534,0.9670000076293945
37,0.13190306723117828,0.9647499918937683,0.11620308458805084,0.9660000205039978
38,0.12460694462060928,0.9676250219345093,0.11498052626848221,0.965499997138977
39,0.1240515187382698,0.9674999713897705,0.11642790585756302,0.9660000205039978
40,0.12347232550382614,0.969124972820282,0.11308464407920837,0.9664999842643738
41,0.12009569257497787,0.9698749780654907,0.11298675835132599,0.9660000205039978
42,0.11603338271379471,0.9695000052452087,0.11111421883106232,0.9695000052452087
43,0.11696706712245941,0.968625009059906,0.11005206406116486,0.9695000052452087
44,0.11492836475372314,0.9708750247955322,0.1141473576426506,0.9629999995231628
45,0.11778588593006134,0.9695000052452087,0.10634525120258331,0.9695000052452087
46,0.11136122792959213,0.9745000004768372,0.10648471117019653,0.9700000286102295
47,0.11385221034288406,0.9722499847412109,0.10520948469638824,0.9695000052452087
48,0.1113445833325386,0.9731249809265137,0.10422833263874054,0.9695000052452087
49,0.10920186340808868,0.9735000133514404,0.10855983942747116,0.9700000286102295
50,0.11039116978645325,0.9735000133514404,0.10468796640634537,0.972000002861023
51,0.10857630521059036,0.9721249938011169,0.10314000397920609,0.9714999794960022
52,0.10874512791633606,0.9728749990463257,0.1030719205737114,0.9714999794960022
53,0.10754799097776413,0.9732499718666077,0.10269073396921158,0.9725000262260437
54,0.10201482474803925,0.9750000238418579,0.10148543119430542,0.9704999923706055
55,0.10252001881599426,0.9751250147819519,0.10248765349388123,0.9735000133514404
56,0.10128755122423172,0.9739999771118164,0.10286999493837357,0.9704999923706055
57,0.09920499473810196,0.9771249890327454,0.09973866492509842,0.9714999794960022
58,0.09896131604909897,0.9762499928474426,0.09980534017086029,0.9725000262260437
59,0.09884278476238251,0.9767500162124634,0.09833753108978271,0.9745000004768372
60,0.0989188700914383,0.9785000085830688,0.0988917201757431,0.9745000004768372
61,0.09827477484941483,0.9763749837875366,0.10481132566928864,0.9679999947547913
62,0.09940485656261444,0.9767500162124634,0.10005728900432587,0.968500018119812
63,0.0994647964835167,0.9753749966621399,0.09811210632324219,0.9710000157356262
64,0.0998920276761055,0.9747499823570251,0.09918662905693054,0.972000002861023
65,0.09330463409423828,0.9779999852180481,0.09714669734239578,0.9725000262260437
66,0.09739407151937485,0.9776250123977661,0.10074169933795929,0.9714999794960022
67,0.0956629067659378,0.9762499928474426,0.09778251498937607,0.9735000133514404
68,0.09096309542655945,0.9793750047683716,0.09711969643831253,0.9725000262260437
