,loss,accuracy,val_loss,val_accuracy
0,0.009449932724237442,0.9965624809265137,0.02829929068684578,0.9912499785423279
1,0.010073303245007992,0.995312511920929,0.010259416885674,0.9956250190734863
2,0.009887815453112125,0.9957812428474426,0.01053653098642826,0.9962499737739563
3,0.010060902684926987,0.9959375262260437,0.007545873522758484,0.9975000023841858
4,0.009845133870840073,0.9957812428474426,0.007481073960661888,0.9962499737739563
5,0.008590511046350002,0.996874988079071,0.007455086801201105,0.9975000023841858
6,0.0120974937453866,0.9951562285423279,0.01201576367020607,0.9937499761581421
7,0.013118457049131393,0.9940624833106995,0.008433702401816845,0.9975000023841858
8,0.01141621544957161,0.9950000047683716,0.016999511048197746,0.9918749928474426
9,0.01083031389862299,0.9951562285423279,0.013464403338730335,0.9943749904632568
10,0.014165239408612251,0.9940624833106995,0.011170153506100178,0.9943749904632568
11,0.013139097951352596,0.9943749904632568,0.009205610491335392,0.9975000023841858
12,0.010931594297289848,0.9964062571525574,0.01342042163014412,0.9956250190734863
13,0.008776173926889896,0.9959375262260437,0.006060417275875807,0.9975000023841858
14,0.010727206245064735,0.9950000047683716,0.013589962385594845,0.9931250214576721
15,0.01355197187513113,0.9946874976158142,0.008265722543001175,0.9975000023841858
16,0.009500568732619286,0.99609375,0.009521798230707645,0.9962499737739563
17,0.01187682431191206,0.9956250190734863,0.0090227872133255,0.9956250190734863
18,0.012271089479327202,0.9950000047683716,0.008144482038915157,0.9975000023841858
19,0.010130057111382484,0.9957812428474426,0.01945122890174389,0.9918749928474426
20,0.018001491203904152,0.9926562309265137,0.008665106259286404,0.9975000023841858
21,0.010288434103131294,0.995312511920929,0.01572740077972412,0.9943749904632568
22,0.011222848668694496,0.9948437213897705,0.01552246231585741,0.9943749904632568
23,0.01238048542290926,0.9945312738418579,0.009192284196615219,0.9950000047683716
24,0.012866753153502941,0.9945312738418579,0.007950055412948132,0.9981250166893005
25,0.009839684702455997,0.9954687356948853,0.008043071255087852,0.9956250190734863
