,loss,accuracy,val_loss,val_accuracy
0,0.04503372684121132,0.9804062247276306,0.019430765882134438,0.9962499737739563
1,0.04496635124087334,0.980718731880188,0.021040719002485275,0.9950000047683716
2,0.04461394250392914,0.9806874990463257,0.02191322110593319,0.9937499761581421
3,0.044566720724105835,0.9801562428474426,0.023369228467345238,0.9925000071525574
4,0.04506177455186844,0.98046875,0.023976439610123634,0.9937499761581421
5,0.0452297180891037,0.9810937643051147,0.01979038678109646,0.9975000023841858
6,0.04466146230697632,0.9803749918937683,0.020423632115125656,0.9975000023841858
7,0.04562396928668022,0.9804062247276306,0.020561303943395615,0.9962499737739563
8,0.045180659741163254,0.9805312752723694,0.018656007945537567,0.9975000023841858
9,0.04496591165661812,0.9803125262260437,0.020053675398230553,0.9950000047683716
10,0.044951342046260834,0.980843722820282,0.016682304441928864,0.9987499713897705
11,0.04443592205643654,0.9801874756813049,0.017794735729694366,0.9937499761581421
12,0.04567889869213104,0.9808124899864197,0.019428813830018044,0.9962499737739563
13,0.04438439756631851,0.9802500009536743,0.02174929529428482,0.9950000047683716
14,0.044530633836984634,0.9800000190734863,0.018842320889234543,0.9975000023841858
15,0.04580412432551384,0.9797499775886536,0.02089148759841919,0.9987499713897705
16,0.04531199485063553,0.9801562428474426,0.022837935015559196,0.9937499761581421
17,0.045124601572752,0.9798437356948853,0.024065112695097923,0.9937499761581421
18,0.045123111456632614,0.9806249737739563,0.020018115639686584,0.9950000047683716
19,0.04494703188538551,0.980718731880188,0.020793752744793892,0.9950000047683716
20,0.044744595885276794,0.9805312752723694,0.023095913231372833,0.9912499785423279
21,0.0442381426692009,0.9807812571525574,0.018578801304101944,0.9962499737739563
22,0.04481665790081024,0.980843722820282,0.02005746215581894,0.9937499761581421
23,0.04496176913380623,0.9802500009536743,0.02115691639482975,0.9937499761581421
24,0.04536953568458557,0.980343759059906,0.02158721722662449,0.9925000071525574
25,0.04481642693281174,0.9799374938011169,0.02090993896126747,0.9975000023841858
26,0.04391283541917801,0.9805312752723694,0.02125409059226513,0.9950000047683716
27,0.045382268726825714,0.9800312519073486,0.019793914631009102,0.9975000023841858
28,0.04591342806816101,0.9805625081062317,0.02130192331969738,0.9937499761581421
29,0.044674381613731384,0.9810000061988831,0.017921993508934975,0.9962499737739563
30,0.04458864778280258,0.9800312519073486,0.021818354725837708,0.9950000047683716
31,0.045090362429618835,0.9799374938011169,0.019549164921045303,0.9950000047683716
32,0.0452205166220665,0.9803749918937683,0.018172042444348335,0.9975000023841858
33,0.045611508190631866,0.979812502861023,0.02571813575923443,0.9937499761581421
34,0.046026505529880524,0.979812502861023,0.020794466137886047,0.9950000047683716
35,0.044087257236242294,0.9805625081062317,0.020390495657920837,0.9937499761581421
36,0.04504190757870674,0.9800000190734863,0.02100815623998642,0.9950000047683716
37,0.04591952636837959,0.980093777179718,0.019738055765628815,0.9962499737739563
38,0.04564688354730606,0.9803125262260437,0.020092587918043137,0.9950000047683716
39,0.04514468088746071,0.9803125262260437,0.02151857316493988,0.9925000071525574
40,0.04486532509326935,0.9801874756813049,0.02042374573647976,0.9937499761581421
41,0.04507582262158394,0.9809062480926514,0.02335924468934536,0.9962499737739563
42,0.04554705694317818,0.9804375171661377,0.019227607175707817,0.9962499737739563
43,0.04530113562941551,0.9801874756813049,0.021438945084810257,0.9975000023841858
44,0.04474819079041481,0.9802500009536743,0.020025089383125305,0.9962499737739563
45,0.04526115208864212,0.9804999828338623,0.019815251231193542,0.9975000023841858
46,0.044723425060510635,0.980093777179718,0.019717536866664886,0.9937499761581421
47,0.044955093413591385,0.9800624847412109,0.020579125732183456,0.9962499737739563
48,0.04466549679636955,0.9808124899864197,0.020438244566321373,0.9950000047683716
49,0.04583539441227913,0.9804375171661377,0.02054714597761631,0.9962499737739563
50,0.045068345963954926,0.9802500009536743,0.022825362160801888,0.9962499737739563
51,0.04458746314048767,0.9807500243186951,0.01999492011964321,0.9962499737739563
52,0.045560020953416824,0.9805625081062317,0.026388773694634438,0.9937499761581421
53,0.04599388688802719,0.980218768119812,0.021014103665947914,0.9962499737739563
54,0.044688496738672256,0.9810937643051147,0.020175833255052567,0.9975000023841858
55,0.0453486442565918,0.9806249737739563,0.019966060295701027,0.9975000023841858
56,0.04441360384225845,0.98046875,0.021916866302490234,0.9950000047683716
57,0.04515068605542183,0.9807812571525574,0.018575947731733322,0.9962499737739563
58,0.044743627309799194,0.9810312390327454,0.019562605768442154,0.9950000047683716
59,0.04473961144685745,0.98046875,0.022090759128332138,0.9950000047683716
60,0.04489687457680702,0.9802812337875366,0.02168094366788864,0.9962499737739563
61,0.044997211545705795,0.9805625081062317,0.01903132162988186,0.9950000047683716
62,0.045286938548088074,0.9807812571525574,0.02110065147280693,0.9950000047683716
63,0.04490021988749504,0.9809687733650208,0.01841568574309349,0.9975000023841858
64,0.04534338042140007,0.9811562299728394,0.01948690600693226,0.9962499737739563
