,X_POS,Y_POS
0,-2.979730175599998,4.190236603733331
1,-0.6967481714666661,1.1947748183533327
2,-1.324909363533336,-2.4014327961333333
3,2.5948702339333347,0.2660498860666664
4,2.8122175849333333,-4.391185254466665
5,-1.7282903032000005,1.0777574144666662
6,-5.499746036799999,2.2651054317600003
7,-5.486054398400004,2.222126773266666
8,3.5287060455866657,3.4210818175999984
9,-1.4907392360333331,3.4051852857999987
10,-0.77636786772,0.46876582950666734
11,-2.377236704066666,4.253074996253333
12,1.9164324042666663,2.050169049973332
13,-2.9816514784000008,1.4083923532666665
14,4.046531221066668,3.3764961219333323
15,-1.5853749770000003,3.511237579066667
16,-2.3125046467133332,4.067030779473334
17,-0.8675081920333334,0.5793863625666666
18,4.010914536866666,3.3838755524866673
19,-1.1007651776666665,0.09701144581999985
20,2.5056090574,-2.0842013318000006
21,-1.7994965292133331,1.0025810466799996
22,0.9935111208666669,-0.8563100569999998
23,2.365836013200001,-2.4517443768
24,1.0480795944933339,-2.316409707133331
25,-1.6554382253266668,3.5963891146333338
26,0.28579169381999986,2.4100330763333337
27,-0.6715517146999997,0.4033782745333325
28,-0.7247693054266667,0.4650077036000002
29,-1.4738416554666665,2.890787989633333
30,2.408120082799999,0.20160221833333378
31,3.3612867704000022,-1.5277911634266668
32,-5.479313942700001,2.2145013835999996
33,-1.3391325804666694,-2.4688840792666666
34,-0.6960866437999995,-0.6296502407333339
35,2.445151796399999,3.1858156615333333
36,-5.2310412689999986,1.63170924924
37,-2.3345889094,0.48093845440000044
38,-1.240491900226665,-0.41628780393333353
39,-1.2813911525333344,-0.33745300968666747
40,2.638151341533333,-4.358201293133335
41,3.302225394333335,-1.5333647501333325
42,-1.7473508178333335,1.038683997333334
43,-3.1124179263999996,4.6311468406000005
44,0.33827712199999976,-2.3827386783999995
45,2.5737915,-2.0090313891999987
46,-2.268768313266666,3.750586490893333
47,-0.5084737114666675,-1.7305246824000013
48,-3.1641309027600006,1.5111062821999997
49,-3.1735675926133338,0.18360803346666665
50,0.9556956764666662,-0.9369216974666666
51,2.8687821967000025,-1.884652921399999
52,-2.4249846959999997,0.5223382396666663
53,-2.039878167113333,0.36980777963333344
54,-0.039317964733333356,-2.933234405199999
55,3.6269415194000008,3.4748205614666667
56,2.0273393088666665,2.1659395828
57,-5.302053885033333,1.6078491795333334
58,-1.804792518726667,1.0609615722000008
59,3.619786606333333,3.3520427957333343
60,1.8116573700000003,1.8794818598666652
61,-3.7201710918666673,1.7815103686000002
62,1.4046507356000002,-2.495678164266666
63,-0.7808761622666669,-3.2801685330666674
64,4.138293734693334,3.353376808113333
65,2.6934419112830685,-0.8103749988666666
66,2.8549172287999998,-1.9946847553333336
67,-0.5290102562666678,-2.6097743807333313
68,0.9086679033000001,-2.3923816007999994
69,-0.755646960200001,-2.4803519830000007
70,-2.086986592733334,0.36295552490000016
71,2.392435314666667,-2.363749751666666
72,0.33555450333333364,-2.3762560051333335
73,-1.9684589961333332,3.514789728466667
74,3.334356616933333,-4.066229660333331
75,1.0761162355999991,-2.3237276934000004
76,-1.857991144599999,0.9616959861333334
77,-3.163726133288666,1.5369800562466667
78,2.7835051987333332,0.46274898113333385
79,-1.3214887362000025,-2.4889752482666667
80,-3.450985844108001,0.2492985600466671
81,-0.7766180335999997,2.440775463
82,-0.5793729606666653,-1.691045127333333
83,3.2763476933333333,-4.080999783266668
84,-0.6262296070666655,-2.5626165358000015
85,3.3500288350666674,-1.5079649021999997
86,2.8512056228,-2.1482389917333338
87,3.7531963294399997,3.5108954939999997
88,1.461079593093334,-2.4904596774666685
89,2.416106671013333,-0.273352094600001
90,2.0391794871999998,-2.803654483133333
91,-1.4692537253333333,2.886290750613333
92,-0.5537710022000016,-2.6169135610666636
93,3.141774380666667,-4.087661555423332
94,-2.406793491333333,4.348930992066668
95,-1.7166733766666658,3.6346237536000006
96,1.9567342073333331,2.0846502079133344
97,-0.936918624933333,-3.0462303403333326
98,1.5839480656000002,1.1721912091066655
99,3.390726449333332,-1.6106970632933328
100,2.616831321999998,-1.7604452560666668
101,-1.7032038944000003,1.0557874795533333
102,1.786954106466667,1.8050223159999996
103,2.351555117400002,-2.5036722450000006
104,-1.5427187639333335,-1.1889794381333343
105,-0.7244029627333333,2.2815481708666674
106,2.7713979976666683,0.3715710942933335
107,2.4076937123,-0.288134164866667
108,-0.6666073280599986,-1.6447536511333345
109,0.8696665768666666,-2.2560662688000006
110,3.5005998540400016,-1.6551389745866665
111,-0.048905013619332416,-2.9229427983266665
112,3.6187442690933334,3.370897445966667
113,-0.3605674695019995,-3.0882963861599992
114,2.3915525542000013,-0.5521387838666666
115,-1.3582546854866673,-1.7126288992799994
116,-0.6904436614666664,1.1682441302466662
117,-3.382241442446666,1.6071199269333336
118,-1.2741895836,-2.0436300259733335
119,-1.9092673361999997,0.3901459454666666
120,1.0575069137333337,-0.8903982406666662
121,-1.6983041794000004,3.219108277273335
122,-1.0235216947000003,-2.8416398448666653
123,3.1113886133333337,-4.089346038466666
124,-2.0259879639333334,0.3716305662999997
125,1.586965348866666,1.1695347562200002
126,-0.7776893092866664,-3.344256224933335
127,0.9049697396666668,-2.422481708513332
128,0.8733051186666664,-2.399545982666666
129,-5.484027073333333,2.2474396036666673
130,2.3248360903333345,0.1423666636666659
131,-1.3626431350066672,-2.3989975324333352
132,-0.7901518987333339,-3.3609573287600005
133,-3.2633217933999994,1.5201963155999996
134,-4.739442467400003,3.1514585427333333
135,-3.3866701646266666,0.23341061269333332
136,3.530167535933333,3.4425365878666656
137,-0.9911839971533334,-2.3474571423333326
138,2.903117091686667,-1.4623060361733335
139,-0.6904798960666672,2.234438340250665
140,-4.9075299402666674,3.0945542752666664
141,-2.0786868700799994,0.34380066980000046
142,-0.8037157236000002,0.4830798931733341
143,2.3368004761333334,0.13769934380000026
144,-0.2579516619333332,-3.1747829158666647
145,2.5176190390666657,-2.0633639912666655
146,-3.6457358663533332,1.7760315213999995
147,2.3931611260006664,-2.3748305292000014
148,-0.7850881163400006,2.4772698851333335
