,eps,minSpt,NMI
0,35.0,1.0,0.3547231022690439
1,35.12820512820513,1.0,0.35597142634712525
2,35.256410256410255,1.0,0.3565453767792104
3,35.38461538461539,1.0,0.3565453767792104
4,35.51282051282051,1.0,0.35670822314994316
5,35.64102564102564,1.0,0.3575789585383908
6,35.76923076923077,1.0,0.3575789585383908
7,35.8974358974359,1.0,0.35815810870035725
8,36.02564102564102,1.0,0.3586539813630403
9,36.15384615384615,1.0,0.3590826590011949
10,36.282051282051285,1.0,0.35959312800663157
11,36.41025641025641,1.0,0.35980405755505157
12,36.53846153846154,1.0,0.3601755616768691
13,36.666666666666664,1.0,0.36136507966730913
14,36.794871794871796,1.0,0.36162428494639787
15,36.92307692307692,1.0,0.36225218328159264
16,37.05128205128205,1.0,0.36354501856727384
17,37.17948717948718,1.0,0.3638766218401523
18,37.30769230769231,1.0,0.3640177380890619
19,37.43589743589744,1.0,0.3656711716667903
20,37.56410256410256,1.0,0.36776381608998837
21,37.69230769230769,1.0,0.36797950624951337
22,37.82051282051282,1.0,0.3684116464618977
23,37.94871794871795,1.0,0.3685007864006608
24,38.07692307692308,1.0,0.36954809977732545
25,38.205128205128204,1.0,0.36954809977732545
26,38.333333333333336,1.0,0.36954809977732545
27,38.46153846153846,1.0,0.3698567219748567
28,38.58974358974359,1.0,0.3706832425268222
29,38.717948717948715,1.0,0.3706832425268222
30,38.84615384615385,1.0,0.3706832425268222
31,38.97435897435897,1.0,0.37118100611438365
32,39.1025641025641,1.0,0.37531685130422815
33,39.230769230769226,1.0,0.37586061161036916
34,39.35897435897436,1.0,0.37631147188569686
35,39.48717948717949,1.0,0.3781543834410478
36,39.61538461538461,1.0,0.3782837616910936
37,39.743589743589745,1.0,0.3785119718752413
38,39.87179487179487,1.0,0.3789603137568419
39,40.0,1.0,0.38004337898445684
40,35.0,1.2307692307692308,0.349663549783697
41,35.12820512820513,1.2307692307692308,0.3510419914738279
42,35.256410256410255,1.2307692307692308,0.35162987504447524
43,35.38461538461539,1.2307692307692308,0.35162987504447524
44,35.51282051282051,1.2307692307692308,0.3516806429776197
45,35.64102564102564,1.2307692307692308,0.35257160972914786
46,35.76923076923077,1.2307692307692308,0.35257160972914786
47,35.8974358974359,1.2307692307692308,0.35316430731423
48,36.02564102564102,1.2307692307692308,0.35367183715342687
49,36.15384615384615,1.2307692307692308,0.3542236849430237
50,36.282051282051285,1.2307692307692308,0.35452696885944673
51,36.41025641025641,1.2307692307692308,0.35498217507124247
52,36.53846153846154,1.2307692307692308,0.3555181417229943
53,36.666666666666664,1.2307692307692308,0.35662362480896814
54,36.794871794871796,1.2307692307692308,0.35688738544133636
55,36.92307692307692,1.2307692307692308,0.3573347199723584
56,37.05128205128205,1.2307692307692308,0.358562610851231
57,37.17948717948718,1.2307692307692308,0.3588990471957285
58,37.30769230769231,1.2307692307692308,0.3589654645200422
59,37.43589743589744,1.2307692307692308,0.36082623114914897
60,37.56410256410256,1.2307692307692308,0.36303950509300376
61,37.69230769230769,1.2307692307692308,0.36325768068560865
62,37.82051282051282,1.2307692307692308,0.36369481951850485
63,37.94871794871795,1.2307692307692308,0.36366225444827355
64,38.07692307692308,1.2307692307692308,0.36489338899365065
65,38.205128205128204,1.2307692307692308,0.36489338899365065
66,38.333333333333336,1.2307692307692308,0.36489338899365065
67,38.46153846153846,1.2307692307692308,0.3652049147111872
68,38.58974358974359,1.2307692307692308,0.3660392682385001
69,38.717948717948715,1.2307692307692308,0.3660392682385001
70,38.84615384615385,1.2307692307692308,0.3660392682385001
71,38.97435897435897,1.2307692307692308,0.36654178925184117
72,39.1025641025641,1.2307692307692308,0.3706127802074154
73,39.230769230769226,1.2307692307692308,0.3715153581379306
74,39.35897435897436,1.2307692307692308,0.3719692609401451
75,39.48717948717949,1.2307692307692308,0.37382481846037463
76,39.61538461538461,1.2307692307692308,0.37391520357984076
77,39.743589743589745,1.2307692307692308,0.3741447977434141
78,39.87179487179487,1.2307692307692308,0.3748030687705739
79,40.0,1.2307692307692308,0.3758916901441437
80,35.0,1.4615384615384617,0.349663549783697
81,35.12820512820513,1.4615384615384617,0.3510419914738279
82,35.256410256410255,1.4615384615384617,0.35162987504447524
83,35.38461538461539,1.4615384615384617,0.35162987504447524
84,35.51282051282051,1.4615384615384617,0.3516806429776197
85,35.64102564102564,1.4615384615384617,0.35257160972914786
86,35.76923076923077,1.4615384615384617,0.35257160972914786
87,35.8974358974359,1.4615384615384617,0.35316430731423
88,36.02564102564102,1.4615384615384617,0.35367183715342687
89,36.15384615384615,1.4615384615384617,0.3542236849430237
90,36.282051282051285,1.4615384615384617,0.35452696885944673
91,36.41025641025641,1.4615384615384617,0.35498217507124247
92,36.53846153846154,1.4615384615384617,0.3555181417229943
93,36.666666666666664,1.4615384615384617,0.35662362480896814
94,36.794871794871796,1.4615384615384617,0.35688738544133636
95,36.92307692307692,1.4615384615384617,0.3573347199723584
96,37.05128205128205,1.4615384615384617,0.358562610851231
97,37.17948717948718,1.4615384615384617,0.3588990471957285
98,37.30769230769231,1.4615384615384617,0.3589654645200422
99,37.43589743589744,1.4615384615384617,0.36082623114914897
100,37.56410256410256,1.4615384615384617,0.36303950509300376
101,37.69230769230769,1.4615384615384617,0.36325768068560865
102,37.82051282051282,1.4615384615384617,0.36369481951850485
103,37.94871794871795,1.4615384615384617,0.36366225444827355
104,38.07692307692308,1.4615384615384617,0.36489338899365065
105,38.205128205128204,1.4615384615384617,0.36489338899365065
106,38.333333333333336,1.4615384615384617,0.36489338899365065
107,38.46153846153846,1.4615384615384617,0.3652049147111872
108,38.58974358974359,1.4615384615384617,0.3660392682385001
109,38.717948717948715,1.4615384615384617,0.3660392682385001
110,38.84615384615385,1.4615384615384617,0.3660392682385001
111,38.97435897435897,1.4615384615384617,0.36654178925184117
112,39.1025641025641,1.4615384615384617,0.3706127802074154
113,39.230769230769226,1.4615384615384617,0.3715153581379306
114,39.35897435897436,1.4615384615384617,0.3719692609401451
