,validation,training,group
213,0.8944444523917304,0.6333333320087857,200
214,0.9958333240614997,0.7972222235467699,200
215,0.9465277724795871,0.716666665342119,200
216,0.9312499761581421,0.6944444510671828,200
217,1.0,0.8666666679912143,200
218,0.975000003973643,0.7833333280351427,200
219,0.9736111097865634,0.5555555489328172,200
220,0.9583333333333334,0.7083333333333334,200
221,0.9805555542310079,0.7166666785875956,200
222,1.0,0.7250000238418579,200
223,0.8888888955116272,0.5249999927149879,200
224,0.7326388888888888,0.4555555482705434,200
225,0.7993055515819125,0.5111111071374681,200
226,0.9590277804268731,0.7583333253860474,200
227,1.0,0.7666666507720947,200
228,0.42291667726304794,0.44722221626175773,200
229,0.6944444378217062,0.45277777314186096,200
230,0.9777777791023254,0.6972222195731269,200
231,1.0,0.7111111150847541,200
232,0.819444457689921,0.725000003973643,200
233,0.9854166640175713,0.6194444431198968,200
234,0.9625000026490953,0.6555555462837219,200
235,0.529166665342119,0.47777777579095626,200
236,0.7722222208976746,0.4888888829284244,200
237,1.0,0.5277777579095628,200
238,0.9298611150847541,0.6888888875643412,200
239,0.7500000066227384,0.5333333280351427,200
240,0.9840277830759684,0.416666673289405,200
241,0.9034722314940559,0.6361111071374681,200
242,1.0,0.824999988079071,200
243,1.0,0.8500000238418579,200
244,0.9708333280351427,0.7944444417953491,200
245,0.9916666481229994,0.7861111031638252,200
246,0.9222222235467699,0.7083333333333334,200
247,0.39375001192092896,0.2750000059604645,200
248,0.9868055515819125,0.6444444457689921,200
249,1.0,0.8249999947018094,200
250,0.8616666793823242,0.6244444383515252,250
251,0.8966666592491997,0.5711111095216539,250
252,0.7599999904632568,0.435555550787184,250
253,0.9683333436648051,0.7488888833257887,250
254,1.0,0.8977777560551962,250
255,0.9344444539811876,0.8133333325386047,250
256,0.9288888971010844,0.7599999970859952,250
257,0.9788888891537985,0.8799999952316284,250
258,0.9455555478731791,0.6600000063578287,250
259,0.972777783870697,0.7844444447093539,250
260,0.9661111169391208,0.753333330154419,250
261,0.9844444460339017,0.8555555476082696,250
262,0.9811111291249593,0.6911111209127638,250
263,0.9016666611035665,0.6955555544959174,250
264,0.9327777822812399,0.768888877497779,250
265,0.9505555431048075,0.726666682296329,250
266,0.7205555703904893,0.42444443702697754,250
267,0.9983333349227905,0.7799999912579855,250
268,0.9600000050332811,0.5888888802793291,250
269,0.9533333314789666,0.7044444481531779,250
270,1.0,0.7777777711550394,250
271,0.998888889948527,0.897777775923411,250
272,0.5344444513320923,0.3777777784400516,250
273,1.0,0.746666669845581,250
274,0.6499999827808804,0.3288888865047031,250
275,0.8422222269905938,0.5755555629730225,250
276,0.878333330154419,0.7000000013245476,250
277,0.9944444497426351,0.8199999928474426,250
278,0.6627777881092496,0.4244444403383467,250
279,0.9105555481380887,0.671111113495297,250
280,0.9888888994852701,0.7066666748788621,250
281,0.9922222296396891,0.8866666621632047,250
282,0.8699999981456332,0.5199999908606211,250
283,0.9833333492279053,0.7266666756735908,250
284,1.0,0.8288888732592264,250
285,0.7361111243565878,0.46444444523917305,250
286,0.8383333285649618,0.48000000251664054,250
287,0.9677777820163302,0.8044444388813443,250
288,0.9277777738041348,0.7399999962912666,250
289,0.9272222187783983,0.7466666632228427,250
290,0.9388888875643412,0.7177777820163302,250
291,0.9938888947168986,0.7555555502573649,250
292,0.9094444447093539,0.5355555613835653,250
293,0.8555555608537462,0.5800000098016527,250
294,1.0,0.8444444338480631,250
295,0.9116666648123,0.7377777761883206,250
296,0.9711111187934875,0.6822222338782417,250
297,0.5794444481531779,0.3377777801619636,250
298,0.7350000076823764,0.6133333378367953,250
299,0.9250000052981906,0.8333333333333334,250
300,0.9453703628646003,0.7333333359824287,300
301,0.9101851913664076,0.7277777857250638,300
302,0.9486111071374681,0.8037037054697672,300
303,0.8842592570516798,0.5907407469219632,300
304,0.975000003973643,0.748148136668735,300
305,0.7652777698304918,0.42592592702971566,300
306,0.7069444325235155,0.5092592570516798,300
307,0.9115740789307488,0.7277777658568488,300
308,0.929166661368476,0.948148144616021,300
309,0.6800925996568468,0.5388888981607225,300
310,0.9175925983322991,0.6518518527348837,300
311,0.9375000066227384,0.6388888822661506,300
312,0.9837963051266141,0.8592592676480612,300
313,0.9615740776062012,0.7722222341431512,300
314,0.9541666573948331,0.7055555383364359,300
315,0.9587963024775187,0.7833333412806193,300
316,0.8921296265390184,0.7111111084620158,300
317,0.9717592663235135,0.7055555582046509,300
318,0.9939814872211881,0.7629629572232565,300
319,0.7587962879074944,0.5055555502573649,300
320,0.9712963038020663,0.7222222288449606,300
321,0.7953703734609816,0.5129629704687331,300
322,0.9972222248713175,0.883333318763309,300
323,1.0,0.887037025557624,300
324,0.8995370401276482,0.6537037094434103,300
325,0.9583333399560716,0.7148148086335924,300
326,0.9731481472651163,0.8092592623498704,300
327,0.9981481499142117,0.8555555740992228,300
328,0.9615740842289395,0.8148148126072354,300
329,0.8287037014961243,0.47962962587674457,300
330,0.8694444497426351,0.616666661368476,300
331,0.9495370388031006,0.7388888862397935,300
332,0.9666666719648573,0.8203703628646003,300
333,0.9819444550408257,0.6870370242330763,300
334,0.9958333373069763,0.7037036948733859,300
335,0.9648148152563307,0.7592592570516798,300
336,0.9805555674764845,0.7166666520966424,300
337,0.9745370414521959,0.8518518606821696,300
338,0.9810185233751932,0.8870370321803622,300
339,0.9662036895751953,0.7296296225653754,300
340,0.9962962998284234,0.816666669315762,300
341,0.9810185233751932,0.8314814898702834,300
342,0.6962962945302328,0.6037037107679579,300
343,0.968518528673384,0.7351851860682169,300
344,0.9814814925193787,0.7981481552124023,300
345,0.842129627863566,0.6592592530780368,300
346,0.9550925890604655,0.7185185154279073,300
347,0.9782407416237725,0.7648148139317831,300
348,0.710648152563307,0.36666666467984516,300
349,1.0,0.8722222314940559,300
350,0.9434027738041348,0.8236111137602065,400
351,0.6420138875643412,0.5625,400
352,0.9545138809416029,0.8305555449591743,400
353,0.9631944431198968,0.8291666573948331,400
354,0.9829861058129205,0.7638888888888888,400
355,0.5236111084620158,0.3430555562178294,400
356,0.6454861031638252,0.46666667196485734,400
357,0.9673611124356588,0.870833330684238,400
358,1.0,0.8972222208976746,400
359,0.9663194417953491,0.8944444391462538,400
360,0.9888888928625319,0.8722222248713175,400
361,0.9781250026490953,0.8277777698304918,400
362,0.9361111124356588,0.7861111031638252,400
363,0.482291665342119,0.43888889418707955,400
364,0.9840277830759684,0.8819444378217062,400
365,0.7416666679912143,0.5763888822661506,400
366,0.9486111137602065,0.7958333359824287,400
367,0.9503472248713175,0.6819444563653734,400
368,0.9989583293596903,0.9138889047834609,400
369,0.9753472142749362,0.8694444497426351,400
370,0.9545138875643412,0.6513888968361748,400
371,0.9868055582046509,0.774999996026357,400
372,0.9600694510671828,0.8430555462837219,400
373,0.9770833320087857,0.7666666706403097,400
374,0.9694444404708015,0.8222222195731269,400
375,1.0,0.8138888875643412,400
376,0.9791666666666666,0.8847222063276503,400
377,0.6190972195731269,0.4444444444444444,400
378,0.9319444497426351,0.8277777698304918,400
379,0.9937499894036187,0.8208333320087857,400
380,0.9923611150847541,0.7208333412806193,400
381,0.8340277804268731,0.6930555568801032,400
382,0.9857638941870795,0.7763888902134366,400
383,0.9236111044883728,0.6861111058129205,400
384,0.7607638968361748,0.543055557542377,400
385,0.7423611018392775,0.5555555489328172,400
386,0.9701388875643412,0.8166666626930237,400
387,0.6756944391462538,0.3611111144224803,400
388,0.9725694523917304,0.8458333280351427,400
389,0.9555555515819125,0.7027777764532301,400
390,0.9489583240614997,0.6486111084620158,400
391,1.0,0.9375,400
392,0.9718750052981906,0.7194444404708015,400
393,0.6267361111111112,0.466666665342119,400
394,0.9836805595291985,0.8694444497426351,400
395,0.9437499973509047,0.7652777830759684,400
396,1.0,0.8944444391462538,400
397,1.0,0.7791666719648573,400
398,0.9697916706403097,0.6875000066227384,400
399,0.9052083359824287,0.5930555462837219,400
400,0.9947222272555033,0.8600000143051147,500
401,0.9538888798819648,0.8933333357175192,500
402,0.8422222269905938,0.680000000529819,500
403,0.9866666727595859,0.8477777772479587,500
404,0.9713888963063558,0.8444444470935397,500
405,0.9941666722297668,0.8622222344080607,500
406,0.9675000045034621,0.9133333298895094,500
407,0.9702777730094062,0.8811110986603631,500
408,0.949999988079071,0.7255555523766412,500
409,0.9499999947018094,0.8144444359673394,500
410,0.9672222203678555,0.850000003973643,500
411,0.9600000116560194,0.8288888931274414,500
412,0.6663889023992751,0.5277777678436704,500
413,0.9544444349077013,0.8477777706252204,500
414,0.9972222248713175,0.8177777727444967,500
415,1.0,0.9177777965863546,500
416,0.981111122502221,0.8099999825159708,500
417,1.0,0.9277777870496114,500
418,0.9444444444444444,0.847777783870697,500
419,0.8930555383364359,0.7855555415153503,500
420,0.940833330154419,0.703333338101705,500
421,0.6308333277702332,0.5766666664017571,500
422,0.914722224076589,0.6555555595291985,500
423,1.0,0.7799999912579855,500
424,0.7730555534362793,0.6233333283000522,500
425,0.9513888822661506,0.8722222182485793,500
426,0.9352777798970541,0.8000000052981906,500
427,0.9238888952467177,0.7488888833257887,500
428,0.9811111158794827,0.7888888849152459,500
429,0.8736110991901822,0.5988888872994317,500
430,0.9677777820163302,0.8711111214425828,500
431,0.9944444497426351,0.7733333110809326,500
432,0.6183333396911621,0.6044444441795349,500
433,0.9858333402209811,0.913333343134986,500
434,0.9377777775128683,0.6733333402209811,500
435,0.9347222116258409,0.8344444433848063,500
436,0.9591666791174147,0.7900000015894572,500
437,0.8111111124356588,0.7622222105662028,500
438,0.9702777796321445,0.8633333378367953,500
439,0.9280555579397414,0.732222232553694,500
440,0.7750000026490953,0.5711111095216539,500
441,0.9486111203829447,0.8266666664017571,500
442,0.9036111169391208,0.7099999984105428,500
443,0.9797222349378798,0.767777767446306,500
444,0.6855555574099222,0.5866666634877523,500
445,0.9969444473584493,0.8366666634877523,500
446,0.7602777812216017,0.5588888857099745,500
447,0.9683333304193285,0.7566666603088379,500
448,0.9494444396760728,0.8188888827959696,500
449,0.9422222110960219,0.834444436762068,500
