,validation,training,group
0,1.0,0.75,20
1,1.0,0.75,20
2,1.0,0.5,50
3,1.0,1.0,50
4,1.0,0.85,100
5,1.0,0.8,100
6,1.0,0.9666666666666667,150
7,1.0,0.8,150
8,1.0,0.9,200
9,1.0,0.95,200
10,1.0,0.9,250
11,1.0,0.88,250
12,1.0,0.9166666666666666,300
13,1.0,0.9166666666666666,300
14,1.0,0.9625,400
15,1.0,0.9375,400
16,1.0,0.92,500
17,1.0,0.9,500
