,validation,training,group
0,0.875,0.5,20
1,0.9375,0.5,20
2,1.0,0.25,20
3,1.0,0.25,20
4,1.0,0.5,20
5,1.0,0.75,20
6,1.0,0.25,20
7,1.0,0.25,20
8,1.0,0.75,20
9,1.0,0.75,20
10,1.0,0.4000000059604645,50
11,0.5416666467984518,0.20000000298023224,50
12,1.0,0.6000000238418579,50
13,1.0,0.47777778572506374,50
14,1.0,0.6000000238418579,50
15,1.0,0.5,50
16,0.6805555489328172,0.3222222328186035,50
17,0.9750000238418579,0.7888888981607225,50
18,0.8472222420904372,0.5666666825612386,50
19,1.0,0.699999988079071,50
20,1.0,0.5333333412806193,100
21,0.887500007947286,0.5888888968361748,100
22,1.0,0.6000000238418579,100
23,0.9388888875643412,0.6000000105963813,100
24,0.9930555621782938,0.7555555568801032,100
25,0.8722222182485793,0.35555555754237705,100
26,0.7361111177338494,0.5722222328186035,100
27,0.9972222248713175,0.6000000238418579,100
28,0.9750000238418579,0.5,100
29,0.9958333373069763,0.6611111097865634,100
30,0.8740740617116293,0.6407407522201538,150
31,0.8787037067943149,0.407407412926356,150
32,0.9981481499142117,0.7222222288449606,150
33,0.9990740749571059,0.611111130979326,150
34,0.5972222222222222,0.5074074135886298,150
35,0.9046296411090426,0.5777777830759684,150
36,0.9833333492279053,0.4148148198922475,150
37,1.0,0.7333333492279053,150
38,1.0,0.8222222129503886,150
39,1.0,0.729629635810852,150
40,1.0,0.75,200
41,0.914583338631524,0.7944444417953491,200
42,0.9749999973509047,0.8055555489328172,200
43,0.8888888822661506,0.6861111124356588,200
44,0.9361111190583971,0.5527777738041348,200
45,1.0,0.647222207652198,200
46,0.8722222248713175,0.39444444908036125,200
47,0.9180555476082696,0.7388888862397935,200
48,1.0,0.7083333333333334,200
49,0.7354166640175713,0.5249999993377261,200
50,0.9283333354526095,0.7400000095367432,250
51,0.532777789566252,0.36666667130258346,250
52,0.9661111169391208,0.717777775393592,250
53,1.0,0.8288888732592264,250
54,0.9538888798819648,0.6955555611186557,250
55,0.998888889948527,0.8444444338480631,250
56,0.8816666669315762,0.7200000153647529,250
57,0.718888885445065,0.6066666709052192,250
58,0.9088888896836175,0.6644444531864591,250
59,0.9561111066076491,0.7066666682561239,250
60,0.9768518606821696,0.8185185194015503,300
61,0.9856481618351407,0.6944444378217062,300
62,0.9499999814563327,0.7074073950449625,300
63,1.0,0.8740740749571059,300
64,0.8662037054697672,0.6222222314940559,300
65,1.0,0.8148148126072354,300
66,1.0,0.75,300
67,0.9615740709834628,0.8074074056413438,300
68,0.9888888994852701,0.6648148232036166,300
69,0.9273148245281644,0.7629629572232565,300
70,0.9809027645323012,0.7902777791023254,400
71,1.0,0.8777777751286825,400
72,0.31388889087571037,0.3291666607062022,400
73,0.9538194470935397,0.7527777685059441,400
74,0.9635416666666666,0.7750000026490953,400
75,0.526041673289405,0.4013888869020674,400
76,0.8815972142749362,0.6972222261958652,400
77,1.0,0.875,400
78,0.988541669315762,0.8333333333333334,400
79,0.9572916759385003,0.8777777751286825,400
80,0.995555559794108,0.9477777679761251,500
81,1.0,0.8888888822661506,500
82,0.9630555642975701,0.8444444404708015,500
83,1.0,0.8822222153345743,500
84,0.9963888923327128,0.9399999976158142,500
85,0.9305555621782938,0.7599999970859952,500
86,0.9616666634877523,0.8000000052981906,500
87,0.9975000023841858,0.8122222224871317,500
88,0.971666673819224,0.878888898425632,500
89,0.8336110976007249,0.6555555595291985,500
