,validation,training,group
0,1.0,0.5,20
1,1.0,0.5,20
2,0.6875,0.5,20
3,1.0,0.5,20
4,0.8680555555555556,0.8888888888888888,20
5,1.0,0.25,20
6,0.9027777777777778,0.6388888888888888,20
7,1.0,0.6666666666666666,20
8,1.0,0.5,20
9,1.0,0.5,20
10,1.0,0.7222222222222222,20
11,1.0,0.5277777777777778,20
12,1.0,0.75,20
13,0.9375,0.0,20
14,0.9375,0.25,20
15,0.9375,0.25,20
16,1.0,0.5,20
17,1.0,0.5,20
18,1.0,0.75,20
19,0.6180555555555556,0.4444444444444444,20
20,1.0,0.75,20
21,1.0,0.25,20
22,1.0,0.75,20
23,1.0,0.4722222222222222,20
24,1.0,0.25,20
25,0.6875,0.5277777777777778,20
26,0.6875,0.25,20
27,1.0,0.5,20
28,0.9166666666666666,0.5,20
29,0.9375,0.0,20
30,0.6875,0.25,20
31,0.6875,0.25,20
32,0.9375,0.0,20
33,1.0,0.5,20
34,1.0,0.4722222222222222,20
35,0.7847222222222222,0.25,20
36,1.0,0.25,20
37,1.0,0.5,20
38,1.0,0.75,20
39,1.0,0.5,20
40,0.8125,0.75,20
41,0.5,0.5,20
42,0.8125,0.75,20
43,0.9583333333333334,0.3055555555555556,20
44,1.0,0.0,20
45,0.9722222222222222,0.5,20
46,1.0,0.25,20
47,1.0,0.5,20
48,1.0,0.4444444444444444,20
49,1.0,0.75,20
50,0.9944444497426351,0.800000011920929,50
51,0.6055555608537462,0.5,50
52,1.0,0.5,50
53,1.0,0.800000011920929,50
54,1.0,0.6000000238418579,50
55,0.683333330684238,0.5222222275204129,50
56,0.9055555529064603,0.6444444457689921,50
57,1.0,0.4000000059604645,50
58,0.875,0.5,50
59,1.0,0.5,50
60,1.0,0.5333333412806193,50
61,1.0,0.10000000149011612,50
62,1.0,0.6000000238418579,50
63,1.0,0.699999988079071,50
64,1.0,0.5,50
65,1.0,0.6000000238418579,50
66,0.7916666666666666,0.5,50
67,0.9527777896987067,0.4888888895511627,50
68,1.0,0.5,50
69,1.0,0.6000000238418579,50
70,1.0,0.8999999761581421,50
71,1.0,0.5,50
72,1.0,0.4000000059604645,50
73,0.7472222248713175,0.2111111150847541,50
74,0.949999988079071,0.35555556416511536,50
75,1.0,0.6000000238418579,50
76,0.9361111124356588,0.699999988079071,50
77,0.9861111243565878,0.2111111150847541,50
78,1.0,0.800000011920929,50
79,1.0,0.800000011920929,50
80,0.8888888822661506,0.4000000059604645,50
81,1.0,0.800000011920929,50
82,1.0,0.5,50
83,0.9222222301695082,0.23333333929379782,50
84,0.625,0.20000000298023224,50
85,0.8999999761581421,0.30000001192092896,50
86,0.9472222261958652,0.36666667461395264,50
87,0.6194444497426351,0.4000000059604645,50
88,0.5388888849152459,0.5888889100816515,50
89,1.0,0.5000000066227384,50
90,0.9583333333333334,0.699999988079071,50
91,1.0,0.7888888981607225,50
92,0.949999988079071,0.30000001192092896,50
93,1.0,0.6000000238418579,50
94,1.0,0.5,50
95,1.0,0.5,50
96,0.5361110965410868,0.30000001192092896,50
97,0.949999988079071,0.13333333532015482,50
98,0.9750000238418579,0.35555556416511536,50
99,0.9388888875643412,0.6666666666666666,50
100,1.0,0.7666666706403097,100
101,1.0,0.550000011920929,100
102,1.0,0.6555555396609836,100
103,0.5388889114061991,0.34444444047080147,100
104,0.9583333134651184,0.7166666587193807,100
105,0.9680555595291985,0.5055555568801032,100
106,1.0,0.800000011920929,100
107,1.0,0.672222203678555,100
108,0.9916666746139526,0.48888888623979354,100
109,0.7694444259007772,0.40555555952919853,100
110,0.987500011920929,0.6611110899183485,100
111,0.9625000026490953,0.6666666467984518,100
112,0.987500011920929,0.6055555674764845,100
113,0.8083333373069763,0.4111111130979326,100
114,1.0,0.44999999470180935,100
115,1.0,0.75,100
116,0.9902777804268731,0.66666665342119,100
117,1.0,0.6888888743188646,100
118,0.9736111230320401,0.7111111018392775,100
119,0.9430555502573649,0.6111111243565878,100
120,0.9472222195731269,0.5611111190583971,100
121,0.912500003973643,0.43333332737286884,100
122,1.0,0.8999999761581421,100
123,0.9000000092718337,0.6499999761581421,100
124,1.0,0.6000000238418579,100
125,0.47777777910232544,0.40555555952919853,100
126,1.0,0.7166666587193807,100
127,0.987500011920929,0.75,100
128,1.0,0.5166666706403097,100
129,0.977777792347802,0.5166666706403097,100
130,1.0,0.699999988079071,100
131,1.0,0.6000000238418579,100
132,0.8611111243565878,0.6499999827808804,100
133,0.987500011920929,0.6499999761581421,100
134,1.0,0.6888888743188646,100
135,1.0,0.43333332737286884,100
136,0.9555555449591743,0.40555555952919853,100
137,0.9944444431198968,0.527777784400516,100
138,0.6958333253860474,0.47777777579095626,100
139,0.9777777857250638,0.6944444311989678,100
140,0.7124999761581421,0.21111111342906952,100
141,0.8555555740992228,0.6000000238418579,100
142,0.9833333492279053,0.48333332935969037,100
143,1.0,0.66666665342119,100
144,1.0,0.6222222248713175,100
145,0.9180555608537462,0.44999998807907104,100
146,0.9652777777777778,0.5388888981607225,100
147,1.0,0.6555555529064603,100
148,0.9680555595291985,0.4499999913904402,100
149,0.9680555661519369,0.6000000105963813,100
150,0.9981481499142117,0.6222222248713175,150
151,1.0,0.7518518500857883,150
152,0.5435185233751932,0.36666667461395264,150
153,1.0,0.7333333492279053,150
154,1.0,0.6851851940155029,150
155,0.9101851913664076,0.8185185061560737,150
156,0.9592592649989657,0.8888888756434122,150
157,1.0,0.7777777777777778,150
158,0.9231481552124023,0.7555555568801032,150
159,0.9444444378217062,0.49259259634547764,150
160,1.0,0.8370370268821716,150
161,1.0,0.7407407495710585,150
162,0.9379629625214471,0.5851852032873366,150
163,0.7916666666666666,0.4333333373069763,150
164,0.9305555621782938,0.503703710105684,150
165,0.9592592385080125,0.6666666865348816,150
166,0.9148148165808784,0.5888888902134366,150
167,1.0,0.7555555502573649,150
168,0.9972222248713175,0.6407407389746772,150
169,1.0,0.6370370454258389,150
170,0.8638888928625319,0.7481481499142117,150
171,0.9277777738041348,0.7111111150847541,150
172,0.9916666746139526,0.8222222063276503,150
173,0.9009259210692512,0.5148148205545213,150
174,0.9916666746139526,0.6888888875643412,150
175,0.9648148152563307,0.7629629572232565,150
176,0.9768518673049079,0.633333338631524,150
177,1.0,0.7740740643607246,150
178,0.8064814805984497,0.43703704078992206,150
179,0.9842592742707994,0.7111111217074924,150
180,0.9722222288449606,0.7592592702971565,150
181,0.9453703562418619,0.6407407455974155,150
182,1.0,0.648148152563307,150
183,1.0,0.8185185061560737,150
184,0.43611111243565875,0.3074074188868205,150
185,0.7944444484180875,0.474074082242118,150
186,0.9407407376501296,0.7555555502573649,150
187,0.9305555621782938,0.6740740736325582,150
188,0.9925925996568468,0.7999999986754524,150
189,0.9851851926909553,0.5962963038020663,150
190,0.989814817905426,0.6555555661519369,150
191,1.0,0.7444444497426351,150
192,0.9462962945302328,0.8111111058129205,150
193,0.5287037094434103,0.2777777910232544,150
194,0.7398148112826877,0.5740740829043918,150
195,0.7592592636744181,0.4555555582046509,150
196,1.0,0.8074073990186056,150
197,0.7990740802552965,0.4851851893795861,150
198,0.9935185246997409,0.6814814872211881,150
199,0.7861111164093018,0.5555555522441864,150
200,0.9590277605586581,0.7805555462837219,200
201,0.9284722208976746,0.700000007947286,200
202,0.9076388875643412,0.8083333373069763,200
203,0.960416661368476,0.8583333426051669,200
204,0.4951388935248057,0.3333333333333333,200
205,0.9805555476082696,0.6388888822661506,200
206,0.7458333240614997,0.4138888915379842,200
207,0.8583333293596903,0.5944444603390164,200
208,0.9277777738041348,0.8333333333333334,200
209,0.9687499933772616,0.6861111124356588,200
210,0.9020833373069763,0.5555555522441864,200
211,0.9993055529064603,0.8166666626930237,200
212,1.0,0.7666666507720947,200
213,0.9437499973509047,0.6944444510671828,200
214,1.0,0.699999988079071,200
215,0.9861111111111112,0.6333333320087857,200
216,0.9833333293596903,0.7000000013245476,200
217,1.0,0.7638888756434122,200
218,1.0,0.6055555740992228,200
219,0.9993055529064603,0.6249999933772616,200
220,1.0,0.8111111058129205,200
221,1.0,0.7694444259007772,200
222,0.9437500238418579,0.6416666507720947,200
223,0.9888888862397935,0.5722222195731269,200
224,0.9520833359824287,0.5416666567325592,200
225,0.9708333412806193,0.883333338631524,200
226,0.9124999973509047,0.6388888822661506,200
227,0.9263888862397935,0.5638888875643412,200
228,0.9708333280351427,0.6777777738041348,200
