,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_dropout_rate,param_layers,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
20,31.067239940166473,0.4565529822281771,0.6440119743347168,0.10864346534805164,0.3,"(80, 80)","{'dropout_rate': 0.3, 'layers': (80, 80)}",0.8464999794960022,0.8429999947547913,0.8410000205039978,0.8379999995231628,0.8421249985694885,0.0030897924368667473,32
21,28.338928520679474,1.8367336013908622,0.5620956420898438,0.10729961589850041,0.3,"(20, 30, 20)","{'dropout_rate': 0.3, 'layers': (20, 30, 20)}",0.8479999899864197,0.8410000205039978,0.8414999842643738,0.8399999737739563,0.8426249921321869,0.003149900744829732,28
22,27.16642290353775,1.4046630617394857,0.6238808035850525,0.09709889442715998,0.3,"(40, 20)","{'dropout_rate': 0.3, 'layers': (40, 20)}",0.8560000061988831,0.8464999794960022,0.843999981880188,0.8424999713897705,0.8472499847412109,0.005250012590772589,1
23,28.669000267982483,2.7290669851661122,0.7304947972297668,0.4248014566173808,0.3,"(10, 20, 30)","{'dropout_rate': 0.3, 'layers': (10, 20, 30)}",0.8500000238418579,0.8420000076293945,0.8389999866485596,0.8395000100135803,0.8426250070333481,0.004407036315496913,27
24,26.571174442768097,1.0201879816546544,0.5029420256614685,0.026137175750924113,0.4,"(20, 20)","{'dropout_rate': 0.4, 'layers': (20, 20)}",0.8514999747276306,0.840499997138977,0.8414999842643738,0.843500018119812,0.8442499935626984,0.004322895857396963,13
25,27.283402383327484,0.14591459223881362,0.5526036620140076,0.06709444487865039,0.4,"(30, 30)","{'dropout_rate': 0.4, 'layers': (30, 30)}",0.8464999794960022,0.8355000019073486,0.8385000228881836,0.8445000052452087,0.8412500023841858,0.004437050568319949,36
26,29.38062357902527,0.1736721812942464,0.48132437467575073,0.01626949882082003,0.4,"(80, 80)","{'dropout_rate': 0.4, 'layers': (80, 80)}",0.8525000214576721,0.8450000286102295,0.8364999890327454,0.8424999713897705,0.8441250026226044,0.005737773298937031,15
27,28.99793791770935,0.3591266394745187,1.1047636270523071,0.9981037330848561,0.4,"(20, 30, 20)","{'dropout_rate': 0.4, 'layers': (20, 30, 20)}",0.8550000190734863,0.8370000123977661,0.840499997138977,0.8460000157356262,0.8446250110864639,0.006794993995317457,7
28,27.268921852111816,0.49878203996268244,0.557115912437439,0.06543565858304098,0.4,"(40, 20)","{'dropout_rate': 0.4, 'layers': (40, 20)}",0.8489999771118164,0.8389999866485596,0.8445000052452087,0.8355000019073486,0.8419999927282333,0.005159936072886599,33
29,27.36402577161789,0.23765012313808523,0.48652738332748413,0.012163060924829442,0.4,"(10, 20, 30)","{'dropout_rate': 0.4, 'layers': (10, 20, 30)}",0.8479999899864197,0.8395000100135803,0.8389999866485596,0.8429999947547913,0.8423749953508377,0.0035946979475042946,29
30,25.621343433856964,0.1746233397403094,0.4638933539390564,0.006978631477513881,0.5,"(20, 20)","{'dropout_rate': 0.5, 'layers': (20, 20)}",0.8489999771118164,0.8389999866485596,0.8414999842643738,0.8414999842643738,0.8427499830722809,0.0037499964237213135,26
31,26.656720876693726,0.21799505329660754,0.796924352645874,0.5093755275669171,0.5,"(30, 30)","{'dropout_rate': 0.5, 'layers': (30, 30)}",0.8460000157356262,0.8385000228881836,0.843500018119812,0.8454999923706055,0.8433750122785568,0.002965945530426546,21
32,28.643100261688232,0.28912695951288847,0.5058377385139465,0.014045148298798224,0.5,"(80, 80)","{'dropout_rate': 0.5, 'layers': (80, 80)}",0.8475000262260437,0.8395000100135803,0.8410000205039978,0.8429999947547913,0.8427500128746033,0.003010403198623042,25
33,28.107409477233887,0.4222681788453458,0.5315183997154236,0.046451348431323786,0.5,"(20, 30, 20)","{'dropout_rate': 0.5, 'layers': (20, 30, 20)}",0.8464999794960022,0.8389999866485596,0.843500018119812,0.8399999737739563,0.8422499895095825,0.0029685887142833866,31
34,27.964007675647736,0.556319184793753,0.5736991167068481,0.11298026584849043,0.5,"(40, 20)","{'dropout_rate': 0.5, 'layers': (40, 20)}",0.8450000286102295,0.8410000205039978,0.8399999737739563,0.8460000157356262,0.8430000096559525,0.002549523690650261,23
35,34.76057207584381,5.9669054337229195,0.6862476468086243,0.18543938512153638,0.5,"(10, 20, 30)","{'dropout_rate': 0.5, 'layers': (10, 20, 30)}",0.8454999923706055,0.8410000205039978,0.8374999761581421,0.8429999947547913,0.8417499959468842,0.0029261793164177224,34
