,validation,training,group
0,1.0,0.5,20
1,1.0,0.25,20
2,0.9722222222222222,0.4166666666666667,20
3,1.0,0.5,20
4,1.0,0.25,20
5,1.0,0.25,20
6,1.0,0.75,20
7,0.7013888888888888,0.25,20
8,1.0,0.5,20
9,1.0,0.25,20
10,0.941666669315762,0.5444444583521949,50
11,0.9694444603390164,0.6000000238418579,50
12,0.9222222103012933,0.577777796321445,50
13,0.9750000238418579,0.5,50
14,0.9777777857250638,0.4000000059604645,50
15,0.925000011920929,0.35555556416511536,50
16,1.0,0.6000000238418579,50
17,0.6972222129503886,0.3777777850627899,50
18,0.9888888994852701,0.5444444550408257,50
19,1.0,0.5,50
20,0.6708333426051669,0.444444434510337,100
21,0.9986111124356588,0.6388888756434122,100
22,1.0,0.6499999761581421,100
23,0.9263888994852701,0.6277777751286825,100
24,0.8430555529064603,0.5444444550408257,100
25,1.0,0.7111111018392775,100
26,0.9777777989705404,0.7833333412806193,100
27,0.9333333373069763,0.699999988079071,100
28,0.9152777857250638,0.7722222275204129,100
29,0.7930555608537462,0.4611111084620158,100
30,0.7861111230320401,0.49629629651705426,150
31,1.0,0.6888888941870795,150
32,0.7962962985038757,0.633333338631524,150
33,1.0,0.7629629506005181,150
34,0.9768518606821696,0.7666666640175713,150
35,0.8972222275204129,0.718518528673384,150
36,0.6499999761581421,0.5666666626930237,150
37,0.87314815653695,0.4629629651705424,150
38,1.0,0.5703703694873385,150
39,1.0,0.5259259276919894,150
40,0.5875000092718337,0.4666666587193807,200
41,0.89583334657881,0.7916666666666666,200
42,0.8222222195731269,0.716666665342119,200
43,0.9888888796170553,0.8111111124356588,200
44,0.9986111058129205,0.8999999827808804,200
45,1.0,0.7250000238418579,200
46,0.9854166640175713,0.7527777817514207,200
47,0.7312499947018094,0.691666669315762,200
48,0.9479166600439284,0.5944444537162781,200
49,0.943750003973643,0.6861111124356588,200
50,0.7944444550408257,0.43333333399560714,250
51,1.0,0.8488888806766934,250
52,0.7577777703603109,0.5377777748637729,250
53,0.9855555693308512,0.7311111158794827,250
54,0.6533333394262526,0.42666666706403095,250
55,0.9994444449742635,0.8288888798819648,250
56,0.7822222179836698,0.5488888952467177,250
57,0.971666673819224,0.5933333237965902,250
58,1.0,0.8688888880941603,250
59,0.6116666793823242,0.41999999682108563,250
60,0.8851851754718356,0.8148148192299737,300
61,0.8856481379932828,0.779629627863566,300
62,0.951851851410336,0.7611111137602065,300
63,0.9499999947018094,0.6611111031638252,300
64,0.9712963038020663,0.7203703655136956,300
65,0.9527777764532301,0.8351851767963834,300
66,0.6555555595291985,0.40925925970077515,300
67,0.9680555595291985,0.8203703694873385,300
68,0.8912037014961243,0.5703703694873385,300
69,0.9990740749571059,0.6981481379932828,300
70,0.9194444484180875,0.7958333293596903,400
71,0.9350694417953491,0.6611111164093018,400
72,1.0,0.9222222367922465,400
73,0.9888888796170553,0.9236111044883728,400
74,0.9670138888888888,0.8541666600439284,400
75,0.7416666679912143,0.6666666666666666,400
76,0.946874996026357,0.8249999947018094,400
77,0.9784722261958652,0.8833333320087857,400
78,0.8909722169240316,0.6027777857250638,400
79,0.9690972301695082,0.779166665342119,400
80,1.0,0.9511110981305441,500
81,0.43416666984558105,0.33666667342185974,500
82,0.9588888684908549,0.8833333320087857,500
83,0.7758333219422234,0.5977777772479587,500
84,0.9333333373069763,0.7955555452240838,500
85,0.37194444404708016,0.3566666742165883,500
86,0.9908333420753479,0.8733333349227905,500
87,0.9602777891688876,0.8600000076823764,500
88,0.9769444531864591,0.8733333283000522,500
89,0.9327777822812399,0.754444440205892,500
