,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout_rate,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
254,3.9942411184310913,0.9215990719879921,0.19840657711029053,0.01978992480490692,relu,0.6,Adagrad,"{'activation': 'relu', 'dropout_rate': 0.6, 'optimizer': 'Adagrad'}",0.5537499785423279,0.6575000286102295,0.6449999809265137,0.7587500214576721,0.6537500023841858,0.0726560980682461,228
255,3.604567527770996,0.05318106446155887,0.1847667098045349,0.006356659614672563,relu,0.6,Adadelta,"{'activation': 'relu', 'dropout_rate': 0.6, 'optimizer': 'Adadelta'}",0.4625000059604645,0.5249999761581421,0.53125,0.518750011920929,0.5093749985098839,0.027421758785983033,509
256,4.408977448940277,1.169879698291845,0.20408833026885986,0.010694674392078676,relu,0.6,Adam,"{'activation': 'relu', 'dropout_rate': 0.6, 'optimizer': 'Adam'}",0.9150000214576721,0.9287499785423279,0.9312499761581421,0.9162499904632568,0.9228124916553497,0.007255101786910371,6
257,3.667754054069519,0.054437948491173685,0.19004052877426147,0.0031005960449688465,relu,0.6,Adamax,"{'activation': 'relu', 'dropout_rate': 0.6, 'optimizer': 'Adamax'}",0.8487499952316284,0.8987500071525574,0.9049999713897705,0.6987500190734863,0.8378124982118607,0.08319485935605948,82
258,4.5777769684791565,0.05732321725124929,0.1999858021736145,0.019918198568254632,relu,0.6,Nadam,"{'activation': 'relu', 'dropout_rate': 0.6, 'optimizer': 'Nadam'}",0.887499988079071,0.9375,0.9162499904632568,0.918749988079071,0.9149999916553497,0.017875440850524248,12
259,3.6443917751312256,0.3442261101842716,0.2080424427986145,0.014467824882863493,relu,0.7,SGD,"{'activation': 'relu', 'dropout_rate': 0.7, 'optimizer': 'SGD'}",0.8987500071525574,0.875,0.8987500071525574,0.856249988079071,0.8821875005960464,0.01783989887341965,36
260,4.4184160232543945,0.8305301229478264,0.22153323888778687,0.023995746741345164,relu,0.7,RMSprop,"{'activation': 'relu', 'dropout_rate': 0.7, 'optimizer': 'RMSprop'}",0.893750011920929,0.8100000023841858,0.9287499785423279,0.7774999737739563,0.8524999916553497,0.061128709381176656,69
261,3.9936339259147644,0.9027639926678067,0.18514186143875122,0.005929064009085662,relu,0.7,Adagrad,"{'activation': 'relu', 'dropout_rate': 0.7, 'optimizer': 'Adagrad'}",0.550000011920929,0.6262500286102295,0.53125,0.6474999785423279,0.5887500047683716,0.04915695195142818,352
262,4.27564013004303,0.8182814302507274,0.20317012071609497,0.011827268176134996,relu,0.7,Adadelta,"{'activation': 'relu', 'dropout_rate': 0.7, 'optimizer': 'Adadelta'}",0.6237499713897705,0.5962499976158142,0.53125,0.48249998688697815,0.5584374889731407,0.05522945307765012,374
263,4.168813586235046,0.8600433301904952,0.22976762056350708,0.0232927748680601,relu,0.7,Adam,"{'activation': 'relu', 'dropout_rate': 0.7, 'optimizer': 'Adam'}",0.9125000238418579,0.9300000071525574,0.7724999785423279,0.9200000166893005,0.8837500065565109,0.06452956302506997,33
264,3.6102925539016724,0.041119130402222655,0.19437384605407715,0.01351336520240876,relu,0.7,Adamax,"{'activation': 'relu', 'dropout_rate': 0.7, 'optimizer': 'Adamax'}",0.8550000190734863,0.8237500190734863,0.8075000047683716,0.7250000238418579,0.8028125166893005,0.04805900279555311,104
265,4.74376654624939,0.3997825513281197,0.18985998630523682,0.0072775868776055975,relu,0.7,Nadam,"{'activation': 'relu', 'dropout_rate': 0.7, 'optimizer': 'Nadam'}",0.9637500047683716,0.925000011920929,0.7749999761581421,0.9200000166893005,0.8959375023841858,0.0718471551011892,27
266,3.446752429008484,0.06829397531791186,0.20285576581954956,0.019153351530876286,relu,0.8,SGD,"{'activation': 'relu', 'dropout_rate': 0.8, 'optimizer': 'SGD'}",0.7912499904632568,0.7549999952316284,0.7337499856948853,0.6775000095367432,0.7393749952316284,0.041216836190785484,139
267,3.9800745248794556,0.04371982338134804,0.19517910480499268,0.01569441353222406,relu,0.8,RMSprop,"{'activation': 'relu', 'dropout_rate': 0.8, 'optimizer': 'RMSprop'}",0.8912500143051147,0.9312499761581421,0.9237499833106995,0.9012500047683716,0.911874994635582,0.016237960835217256,14
268,3.6744675636291504,0.32100183702377183,0.20202851295471191,0.013890696403146724,relu,0.8,Adagrad,"{'activation': 'relu', 'dropout_rate': 0.8, 'optimizer': 'Adagrad'}",0.550000011920929,0.6575000286102295,0.53125,0.5724999904632568,0.5778125077486038,0.048269881585162294,359
269,3.625852584838867,0.06747045573222749,0.1992674469947815,0.012248822116172104,relu,0.8,Adadelta,"{'activation': 'relu', 'dropout_rate': 0.8, 'optimizer': 'Adadelta'}",0.47999998927116394,0.3087500035762787,0.53125,0.4449999928474426,0.4412499964237213,0.08241946549080092,554
270,4.673923909664154,0.9586741300912602,0.19735699892044067,0.01166505605144749,relu,0.8,Adam,"{'activation': 'relu', 'dropout_rate': 0.8, 'optimizer': 'Adam'}",0.9137499928474426,0.9337499737739563,0.9200000166893005,0.8799999952316284,0.911874994635582,0.019774111237766446,14
271,3.7085671424865723,0.06636266053769868,0.40247833728790283,0.31256604157098283,relu,0.8,Adamax,"{'activation': 'relu', 'dropout_rate': 0.8, 'optimizer': 'Adamax'}",0.8949999809265137,0.8849999904632568,0.7662500143051147,0.7599999904632568,0.8265624940395355,0.06357435153765781,88
272,4.6876431703567505,0.015235043542274526,0.21320992708206177,0.018977383806000735,relu,0.8,Nadam,"{'activation': 'relu', 'dropout_rate': 0.8, 'optimizer': 'Nadam'}",0.8899999856948853,0.8274999856948853,0.8399999737739563,0.9100000262260437,0.8668749928474426,0.03415842369227511,54
273,3.9440184235572815,0.9495744098661624,0.20427817106246948,0.023974776133971604,relu,0.9,SGD,"{'activation': 'relu', 'dropout_rate': 0.9, 'optimizer': 'SGD'}",0.7024999856948853,0.4962500035762787,0.6974999904632568,0.6474999785423279,0.6359374895691872,0.0834667483209465,261
274,3.9932767748832703,0.049582477945059926,0.40820932388305664,0.34850806613871244,relu,0.9,RMSprop,"{'activation': 'relu', 'dropout_rate': 0.9, 'optimizer': 'RMSprop'}",0.8999999761581421,0.9087499976158142,0.7724999785423279,0.9200000166893005,0.8753124922513962,0.05978069596911485,41
275,3.4504831433296204,0.06524238571798437,0.20063579082489014,0.011784814969344406,relu,0.9,Adagrad,"{'activation': 'relu', 'dropout_rate': 0.9, 'optimizer': 'Adagrad'}",0.6225000023841858,0.5049999952316284,0.6587499976158142,0.6137499809265137,0.5999999940395355,0.05738439511011794,342
276,4.552032887935638,1.0368926626747854,0.20779579877853394,0.016274666938787933,relu,0.9,Adadelta,"{'activation': 'relu', 'dropout_rate': 0.9, 'optimizer': 'Adadelta'}",0.5724999904632568,0.4712499976158142,0.6412500143051147,0.5612499713897705,0.5615624934434891,0.06046936082593255,370
277,3.5725809931755066,0.04048325309822455,0.1848185658454895,0.016189818335718996,relu,0.9,Adam,"{'activation': 'relu', 'dropout_rate': 0.9, 'optimizer': 'Adam'}",0.9100000262260437,0.9337499737739563,0.9200000166893005,0.7287499904632568,0.8731250017881393,0.08378031626316108,43
278,4.67390251159668,0.9649588390977926,0.3788483142852783,0.30803236120055577,relu,0.9,Adamax,"{'activation': 'relu', 'dropout_rate': 0.9, 'optimizer': 'Adamax'}",0.7649999856948853,0.7612500190734863,0.7649999856948853,0.8987500071525574,0.7974999994039536,0.05847676231895634,107
279,4.489734768867493,0.05672230204314659,0.18255943059921265,0.009667604954174845,relu,0.9,Nadam,"{'activation': 'relu', 'dropout_rate': 0.9, 'optimizer': 'Nadam'}",0.9075000286102295,0.9312499761581421,0.9200000166893005,0.7250000238418579,0.8709375113248825,0.08467480553564322,46
280,3.267608344554901,0.04587078923461867,0.1974065899848938,0.013901372344108773,tanh,0.0,SGD,"{'activation': 'tanh', 'dropout_rate': 0.0, 'optimizer': 'SGD'}",0.6387500166893005,0.6499999761581421,0.6474999785423279,0.6962500214576721,0.6581249982118607,0.0224043206371259,222
281,4.068052589893341,0.338555083760412,0.20659351348876953,0.03035296078038847,tanh,0.0,RMSprop,"{'activation': 'tanh', 'dropout_rate': 0.0, 'optimizer': 'RMSprop'}",0.8149999976158142,0.8087499737739563,0.8512499928474426,0.8899999856948853,0.8412499874830246,0.03248797966965275,77
282,3.3080984354019165,0.04174649363373291,0.19246935844421387,0.014827252627569133,tanh,0.0,Adagrad,"{'activation': 'tanh', 'dropout_rate': 0.0, 'optimizer': 'Adagrad'}",0.6000000238418579,0.6337500214576721,0.5550000071525574,0.6725000143051147,0.6153125166893005,0.0432504991574236,314
283,3.5067886114120483,0.05259381910054711,0.20795273780822754,0.021719235083590964,tanh,0.0,Adadelta,"{'activation': 'tanh', 'dropout_rate': 0.0, 'optimizer': 'Adadelta'}",0.5400000214576721,0.375,0.574999988079071,0.6237499713897705,0.5284374952316284,0.09344689776451716,486
284,4.778181433677673,1.268233585388893,0.20583504438400269,0.026633123501117694,tanh,0.0,Adam,"{'activation': 'tanh', 'dropout_rate': 0.0, 'optimizer': 'Adam'}",0.8862500190734863,0.9449999928474426,0.9212499856948853,0.9150000214576721,0.9168750047683716,0.02092582569328254,10
285,3.580665171146393,0.018018356296900344,0.20836341381072998,0.015199434198402735,tanh,0.0,Adamax,"{'activation': 'tanh', 'dropout_rate': 0.0, 'optimizer': 'Adamax'}",0.8799999952316284,0.6650000214576721,0.7987499833106995,0.7774999737739563,0.7803124934434891,0.07678283582242697,113
286,4.338646352291107,0.04814100608468436,0.1890944242477417,0.015900903756720278,tanh,0.0,Nadam,"{'activation': 'tanh', 'dropout_rate': 0.0, 'optimizer': 'Nadam'}",0.7925000190734863,0.9212499856948853,0.9087499976158142,0.8174999952316284,0.8599999994039536,0.055880723075039156,60
287,3.936450958251953,0.9268474218754273,0.3767963647842407,0.323326697930017,tanh,0.1,SGD,"{'activation': 'tanh', 'dropout_rate': 0.1, 'optimizer': 'SGD'}",0.6424999833106995,0.7900000214576721,0.6937500238418579,0.6924999952316284,0.7046875059604645,0.053417406354662765,170
288,3.9261266589164734,0.039784606321326,0.2001299262046814,0.009264568639189836,tanh,0.1,RMSprop,"{'activation': 'tanh', 'dropout_rate': 0.1, 'optimizer': 'RMSprop'}",0.8824999928474426,0.856249988079071,0.8824999928474426,0.8125,0.8584374934434891,0.028605271536556377,62
289,3.9046329855918884,0.9608039976778431,0.18349432945251465,0.014390034923092765,tanh,0.1,Adagrad,"{'activation': 'tanh', 'dropout_rate': 0.1, 'optimizer': 'Adagrad'}",0.6662499904632568,0.5337499976158142,0.6225000023841858,0.6012499928474426,0.6059374958276749,0.04781454071430218,337
290,4.801077246665955,0.8619023057460452,0.192158043384552,0.006372124729639701,tanh,0.1,Adadelta,"{'activation': 'tanh', 'dropout_rate': 0.1, 'optimizer': 'Adadelta'}",0.6737499833106995,0.3700000047683716,0.6399999856948853,0.6175000071525574,0.5753124952316284,0.1202158635372789,360
291,4.189777612686157,0.8322649541694828,0.20265084505081177,0.011377746792817006,tanh,0.1,Adam,"{'activation': 'tanh', 'dropout_rate': 0.1, 'optimizer': 'Adam'}",0.9037500023841858,0.9275000095367432,0.893750011920929,0.9150000214576721,0.9100000113248825,0.012593402351334652,16
292,4.165467143058777,0.8120898175433378,0.18142074346542358,0.003056539933917434,tanh,0.1,Adamax,"{'activation': 'tanh', 'dropout_rate': 0.1, 'optimizer': 'Adamax'}",0.7200000286102295,0.6499999761581421,0.6949999928474426,0.8412500023841858,0.7265625,0.070806604827259,149
293,4.726332008838654,0.3505150558878349,0.211187481880188,0.005690273279699069,tanh,0.1,Nadam,"{'activation': 'tanh', 'dropout_rate': 0.1, 'optimizer': 'Nadam'}",0.9200000166893005,0.8824999928474426,0.8100000023841858,0.8199999928474426,0.8581250011920929,0.045255357507478514,63
294,3.4077540040016174,0.020605397676982055,0.1966763734817505,0.01729061750143674,tanh,0.2,SGD,"{'activation': 'tanh', 'dropout_rate': 0.2, 'optimizer': 'SGD'}",0.6612499952316284,0.7749999761581421,0.8162500262260437,0.637499988079071,0.7224999964237213,0.07503645784662434,151
295,3.9059982895851135,0.09591718490778361,0.20476645231246948,0.022365631261633167,tanh,0.2,RMSprop,"{'activation': 'tanh', 'dropout_rate': 0.2, 'optimizer': 'RMSprop'}",0.9037500023841858,0.9037500023841858,0.9100000262260437,0.8112499713897705,0.8821875005960464,0.04103520622141898,36
296,3.6339528560638428,0.32335497796464285,0.20954954624176025,0.023192927231478717,tanh,0.2,Adagrad,"{'activation': 'tanh', 'dropout_rate': 0.2, 'optimizer': 'Adagrad'}",0.6449999809265137,0.6262500286102295,0.6200000047683716,0.6337500214576721,0.6312500089406967,0.009312279385013328,267
297,4.111135244369507,0.8600872984671873,0.20613133907318115,0.014554669400912067,tanh,0.2,Adadelta,"{'activation': 'tanh', 'dropout_rate': 0.2, 'optimizer': 'Adadelta'}",0.5487499833106995,0.5600000023841858,0.6175000071525574,0.6600000262260437,0.5965625047683716,0.04495984854154411,345
298,3.682268798351288,0.04951300869294412,0.17904549837112427,0.006229486553956015,tanh,0.2,Adam,"{'activation': 'tanh', 'dropout_rate': 0.2, 'optimizer': 'Adam'}",0.8949999809265137,0.9150000214576721,0.8137500286102295,0.8912500143051147,0.8787500113248825,0.038598486285385245,39
299,4.324810087680817,0.7888295782639501,0.20055389404296875,0.008519779215704012,tanh,0.2,Adamax,"{'activation': 'tanh', 'dropout_rate': 0.2, 'optimizer': 'Adamax'}",0.8700000047683716,0.800000011920929,0.8187500238418579,0.8774999976158142,0.8415625095367432,0.032969853260691684,75
300,4.943200886249542,0.700481557101605,0.2174673080444336,0.03786005090232356,tanh,0.2,Nadam,"{'activation': 'tanh', 'dropout_rate': 0.2, 'optimizer': 'Nadam'}",0.8262500166893005,0.9100000262260437,0.8924999833106995,0.9100000262260437,0.8846875131130219,0.03448703495176067,32
301,3.312260687351227,0.03841262464848222,0.1833263635635376,0.006061775369020165,tanh,0.3,SGD,"{'activation': 'tanh', 'dropout_rate': 0.3, 'optimizer': 'SGD'}",0.6575000286102295,0.6675000190734863,0.643750011920929,0.7225000262260437,0.6728125214576721,0.029900554800309297,204
