,validation,training,loss_val,loss,group
0,0.9300000071525574,0.8999999761581421,0.18687453866004944,0.22877758741378784,500 samples
1,0.9300000071525574,0.9200000166893005,0.17652511596679688,0.19655117392539978,500 samples
2,0.9100000262260437,0.9200000166893005,0.1749553084373474,0.17880474030971527,500 samples
3,0.9300000071525574,0.9300000071525574,0.17828884720802307,0.1839836835861206,500 samples
4,0.8799999952316284,0.8575000166893005,0.3788379728794098,0.36322999000549316,500 samples
5,0.9300000071525574,0.9075000286102295,0.15322721004486084,0.18720707297325134,500 samples
6,0.9100000262260437,0.9175000190734863,0.17394429445266724,0.17564578354358673,500 samples
7,0.9200000166893005,0.9175000190734863,0.1713274121284485,0.20064380764961243,500 samples
8,0.9200000166893005,0.9175000190734863,0.23757793009281158,0.23626676201820374,500 samples
9,0.9599999785423279,0.9424999952316284,0.12636356055736542,0.1491229087114334,500 samples
10,0.9125000238418579,0.9300000071525574,0.19097143411636353,0.17936953902244568,2000 samples
11,0.9075000286102295,0.9300000071525574,0.17983727157115936,0.15990065038204193,2000 samples
12,0.9125000238418579,0.9275000095367432,0.17505590617656708,0.16199861466884613,2000 samples
13,0.9800000190734863,0.9862499833106995,0.06039753928780556,0.05137444660067558,2000 samples
14,0.9775000214576721,0.9868749976158142,0.055505380034446716,0.033041827380657196,2000 samples
15,0.9399999976158142,0.9287499785423279,0.14960503578186035,0.15873625874519348,2000 samples
16,0.949999988079071,0.9549999833106995,0.116142638027668,0.11255764216184616,2000 samples
17,0.9125000238418579,0.9287499785423279,0.17569154500961304,0.16257178783416748,2000 samples
18,0.9800000190734863,0.9925000071525574,0.06425311416387558,0.02496081031858921,2000 samples
19,0.8999999761581421,0.9100000262260437,0.1998424381017685,0.19804096221923828,2000 samples
20,0.9300000071525574,0.9278125166893005,0.14804363250732422,0.15789277851581573,4000 samples
21,0.9537500143051147,0.9471874833106995,0.10802749544382095,0.11820994317531586,4000 samples
22,0.9424999952316284,0.9365624785423279,0.1441168636083603,0.14678101241588593,4000 samples
23,0.9950000047683716,0.9850000143051147,0.021927686408162117,0.03701101616024971,4000 samples
24,0.9987499713897705,0.9884374737739563,0.011734992265701294,0.029940146952867508,4000 samples
25,0.9287499785423279,0.9253125190734863,0.14453674852848053,0.1638229489326477,4000 samples
26,0.9312499761581421,0.9268749952316284,0.1534716933965683,0.16203880310058594,4000 samples
27,0.981249988079071,0.9762499928474426,0.057588253170251846,0.06918273121118546,4000 samples
28,0.9312499761581421,0.9275000095367432,0.19924436509609222,0.2112889140844345,4000 samples
29,0.9987499713897705,0.9950000047683716,0.008682559244334698,0.013969664461910725,4000 samples
30,0.965624988079071,0.9532812237739563,0.09356536716222763,0.11742381006479263,8000 samples
31,0.9868749976158142,0.9873437285423279,0.04342997446656227,0.03670065104961395,8000 samples
32,0.9456250071525574,0.9271875023841858,0.1359262615442276,0.16081026196479797,8000 samples
33,0.9893749952316284,0.9817187786102295,0.032534159719944,0.05508079379796982,8000 samples
34,0.9643750190734863,0.9529687762260437,0.09580175578594208,0.11286606639623642,8000 samples
35,0.9750000238418579,0.9818750023841858,0.05415548384189606,0.037392206490039825,8000 samples
36,0.9462500214576721,0.9315624833106995,0.12471460551023483,0.14825862646102905,8000 samples
37,0.9925000071525574,0.991406261920929,0.017207816243171692,0.025676053017377853,8000 samples
38,0.9393749833106995,0.9275000095367432,0.15231432020664215,0.16405774652957916,8000 samples
39,0.9900000095367432,0.98828125,0.02358623966574669,0.029366031289100647,8000 samples
40,0.9962499737739563,0.9912499785423279,0.010285044088959694,0.020697280764579773,16000 samples
41,0.9984375238418579,0.990234375,0.00943857990205288,0.0263754203915596,16000 samples
42,0.9271875023841858,0.9297656416893005,0.16251374781131744,0.16202226281166077,16000 samples
43,0.9290624856948853,0.9301562309265137,0.15547963976860046,0.15589340031147003,16000 samples
44,0.9756249785423279,0.9765625,0.0648682564496994,0.06086454913020134,16000 samples
45,0.9859374761581421,0.9905468821525574,0.0473860539495945,0.0251258984208107,16000 samples
46,0.9921875,0.9900000095367432,0.017056113108992577,0.02641092985868454,16000 samples
47,0.9893749952316284,0.9857812523841858,0.021221783012151718,0.037954285740852356,16000 samples
48,0.9284374713897705,0.9306250214576721,0.20763951539993286,0.2012106329202652,16000 samples
49,0.9900000095367432,0.9861719012260437,0.02644437551498413,0.03649035841226578,16000 samples
50,0.9950000047683716,0.9783437252044678,0.023499764502048492,0.052666518837213516,Augmented set
51,0.9262499809265137,0.9157187342643738,0.20425686240196228,0.2314169704914093,Augmented set
52,0.9937499761581421,0.9771562218666077,0.02346220053732395,0.054542962461709976,Augmented set
53,0.9950000047683716,0.9794687628746033,0.022566767409443855,0.04867161437869072,Augmented set
54,0.9937499761581421,0.9762187600135803,0.01805640012025833,0.05453270673751831,Augmented set
55,0.9962499737739563,0.9786249995231628,0.018436847254633904,0.05014289543032646,Augmented set
56,0.9975000023841858,0.9799687266349792,0.021856188774108887,0.04650352895259857,Augmented set
57,0.9962499737739563,0.9789687395095825,0.02306201308965683,0.04819347336888313,Augmented set
58,0.9850000143051147,0.9737499952316284,0.0393204465508461,0.06444907933473587,Augmented set
59,0.9962499737739563,0.9775000214576721,0.02237842045724392,0.05331041291356087,Augmented set
