,validation,training,loss_val,loss,group
0,0.9100000262260437,0.9200000166893005,0.18699978291988373,0.19214434921741486,500 samples
1,0.9100000262260437,0.9200000166893005,0.21635429561138153,0.20547588169574738,500 samples
2,0.9399999976158142,0.9175000190734863,0.15622444450855255,0.19860252737998962,500 samples
3,0.9100000262260437,0.925000011920929,0.23490844666957855,0.22191038727760315,500 samples
4,0.9100000262260437,0.9275000095367432,0.24154424667358398,0.2310207188129425,500 samples
5,0.9100000262260437,0.9200000166893005,0.2368324249982834,0.2259887307882309,500 samples
6,0.9100000262260437,0.9200000166893005,0.1752699911594391,0.1786639541387558,500 samples
7,0.9100000262260437,0.925000011920929,0.19782236218452454,0.2044239491224289,500 samples
8,0.9100000262260437,0.925000011920929,0.2432434856891632,0.21567302942276,500 samples
9,0.9100000262260437,0.9225000143051147,0.17825166881084442,0.17472007870674133,500 samples
10,0.9100000262260437,0.9268749952316284,0.24184872210025787,0.21442176401615143,2000 samples
11,0.9100000262260437,0.9275000095367432,0.2407888025045395,0.21222087740898132,2000 samples
12,0.9125000238418579,0.9256250262260437,0.17286300659179688,0.16306619346141815,2000 samples
13,0.9925000071525574,0.9937499761581421,0.020627446472644806,0.022638943046331406,2000 samples
14,0.9524999856948853,0.956250011920929,0.1262628138065338,0.12346583604812622,2000 samples
15,0.9125000238418579,0.9287499785423279,0.17462173104286194,0.16103234887123108,2000 samples
16,0.9750000238418579,0.9825000166893005,0.0656510517001152,0.049264535307884216,2000 samples
17,0.9925000071525574,0.9793750047683716,0.04272042214870453,0.053480807691812515,2000 samples
18,0.9100000262260437,0.9293749928474426,0.17791548371315002,0.16204553842544556,2000 samples
19,0.9900000095367432,0.9881250262260437,0.027387604117393494,0.03459816053509712,2000 samples
20,0.9975000023841858,0.987500011920929,0.01511378213763237,0.03562458977103233,4000 samples
21,0.9262499809265137,0.9262499809265137,0.14454063773155212,0.15471728146076202,4000 samples
22,0.9524999856948853,0.940625011920929,0.11565251648426056,0.13038918375968933,4000 samples
23,0.9962499737739563,0.9884374737739563,0.016575654968619347,0.033749599009752274,4000 samples
24,0.9312499761581421,0.9278125166893005,0.15158340334892273,0.16876943409442902,4000 samples
25,0.9950000047683716,0.9915624856948853,0.010516531765460968,0.023022275418043137,4000 samples
26,0.9300000071525574,0.9268749952316284,0.15421953797340393,0.16262254118919373,4000 samples
27,0.9312499761581421,0.9253125190734863,0.14645013213157654,0.16191299259662628,4000 samples
28,0.9287499785423279,0.9150000214576721,0.16726373136043549,0.1855180859565735,4000 samples
29,0.9312499761581421,0.9268749952316284,0.19560901820659637,0.21021586656570435,4000 samples
30,0.9943749904632568,0.9939062595367432,0.017528440803289413,0.014988110400736332,8000 samples
31,0.9418749809265137,0.9284374713897705,0.14778584241867065,0.16122080385684967,8000 samples
32,0.9943749904632568,0.9901562333106995,0.01625969633460045,0.02648351341485977,8000 samples
33,0.9424999952316284,0.9228125214576721,0.12925729155540466,0.16297632455825806,8000 samples
34,0.9443749785423279,0.9271875023841858,0.13635267317295074,0.1595044732093811,8000 samples
35,0.9900000095367432,0.9887499809265137,0.022995300590991974,0.02919057384133339,8000 samples
36,0.9900000095367432,0.9649999737739563,0.049119237810373306,0.08555012941360474,8000 samples
37,0.996874988079071,0.9892187714576721,0.013325572945177555,0.027746660634875298,8000 samples
38,0.9925000071525574,0.9750000238418579,0.027069056406617165,0.06766994297504425,8000 samples
39,0.9937499761581421,0.9928125143051147,0.015393405221402645,0.021343979984521866,8000 samples
40,0.9781249761581421,0.9722656011581421,0.05906442180275917,0.06753888726234436,16000 samples
41,0.9390624761581421,0.9378906488418579,0.13046632707118988,0.13491754233837128,16000 samples
42,0.9290624856948853,0.9290624856948853,0.15300671756267548,0.15497148036956787,16000 samples
43,0.9293749928474426,0.9290624856948853,0.15744970738887787,0.15634915232658386,16000 samples
44,0.9987499713897705,0.9918749928474426,0.007213824428617954,0.02151808887720108,16000 samples
45,0.9737499952316284,0.9771875143051147,0.06361773610115051,0.06440634280443192,16000 samples
46,0.9790624976158142,0.9788281321525574,0.05688059329986572,0.05880015343427658,16000 samples
47,0.9743750095367432,0.9737499952316284,0.06022769957780838,0.0644344836473465,16000 samples
48,0.9271875023841858,0.9292187690734863,0.21125541627407074,0.2035486251115799,16000 samples
49,0.9896875023841858,0.991015613079071,0.023852171376347542,0.026905832812190056,16000 samples
50,0.9975000023841858,0.9787499904632568,0.01810457743704319,0.04731876030564308,Augmented set
51,0.9950000047683716,0.9786562323570251,0.020682845264673233,0.0504172258079052,Augmented set
52,0.9912499785423279,0.9722499847412109,0.033873867243528366,0.07144558429718018,Augmented set
53,0.9950000047683716,0.9765312671661377,0.020607255399227142,0.05573931336402893,Augmented set
54,0.9950000047683716,0.9774374961853027,0.02390650287270546,0.0515456385910511,Augmented set
55,0.9950000047683716,0.9775000214576721,0.021776549518108368,0.05081396549940109,Augmented set
56,0.9962499737739563,0.9781562685966492,0.018712393939495087,0.04807288199663162,Augmented set
57,0.9937499761581421,0.9746875166893005,0.026264598593115807,0.05372002348303795,Augmented set
58,0.9937499761581421,0.9770312309265137,0.025205085054039955,0.05594239383935928,Augmented set
59,0.9275000095367432,0.9149062633514404,0.20556840300559998,0.23408745229244232,Augmented set
