,validation,training,loss_val,loss,group
0,0.9100000262260437,0.9225000143051147,0.18301178514957428,0.20160938799381256,500 samples
1,0.9800000190734863,0.9624999761581421,0.0664757639169693,0.09769292175769806,500 samples
2,0.9300000071525574,0.9200000166893005,0.17347446084022522,0.17525552213191986,500 samples
3,0.9399999976158142,0.9049999713897705,0.14089852571487427,0.2043488323688507,500 samples
4,0.9200000166893005,0.9125000238418579,0.19212059676647186,0.20523883402347565,500 samples
5,0.9200000166893005,0.9225000143051147,0.22437722980976105,0.21849089860916138,500 samples
6,0.9399999976158142,0.9424999952316284,0.16104336082935333,0.16329368948936462,500 samples
7,0.9100000262260437,0.9200000166893005,0.19722862541675568,0.1929260790348053,500 samples
8,0.9300000071525574,0.9024999737739563,0.16687005758285522,0.1972212940454483,500 samples
9,0.9100000262260437,0.9200000166893005,0.1749158352613449,0.1711304634809494,500 samples
10,0.9825000166893005,0.987500011920929,0.02916649542748928,0.03406432271003723,2000 samples
11,0.9750000238418579,0.9818750023841858,0.08303115516901016,0.054496970027685165,2000 samples
12,0.9725000262260437,0.9637500047683716,0.08035986125469208,0.08451934158802032,2000 samples
13,0.9225000143051147,0.9312499761581421,0.17197248339653015,0.16220182180404663,2000 samples
14,0.9800000190734863,0.9756249785423279,0.06523201614618301,0.06408797949552536,2000 samples
15,0.925000011920929,0.9206249713897705,0.17890876531600952,0.18550251424312592,2000 samples
16,0.9674999713897705,0.9693750143051147,0.07229093462228775,0.07377468794584274,2000 samples
17,0.9825000166893005,0.9793750047683716,0.051224347203969955,0.04513515159487724,2000 samples
18,0.9225000143051147,0.940625011920929,0.16877636313438416,0.1506766974925995,2000 samples
19,0.9700000286102295,0.9649999737739563,0.07753722369670868,0.07880785316228867,2000 samples
20,0.9300000071525574,0.9281250238418579,0.14874674379825592,0.15926513075828552,4000 samples
21,0.9987499713897705,0.9756249785423279,0.014142087660729885,0.04342370107769966,4000 samples
22,0.9950000047683716,0.9931250214576721,0.017525650560855865,0.02188359759747982,4000 samples
23,0.9900000095367432,0.9903125166893005,0.02365531027317047,0.02364695817232132,4000 samples
24,0.9300000071525574,0.9268749952316284,0.15001551806926727,0.16137626767158508,4000 samples
25,0.9950000047683716,0.9956250190734863,0.009176468476653099,0.01331295445561409,4000 samples
26,0.9312499761581421,0.9278125166893005,0.14618338644504547,0.1598389595746994,4000 samples
27,0.9437500238418579,0.9365624785423279,0.14193522930145264,0.147764191031456,4000 samples
28,0.9962499737739563,0.9912499785423279,0.00921282172203064,0.0225137397646904,4000 samples
29,0.9474999904632568,0.9493749737739563,0.1369883120059967,0.14139854907989502,4000 samples
30,0.9912499785423279,0.9934375286102295,0.020363356918096542,0.014736693352460861,8000 samples
31,0.9474999904632568,0.9278125166893005,0.16900092363357544,0.20881448686122894,8000 samples
32,0.953125,0.9346874952316284,0.11988698691129684,0.15167377889156342,8000 samples
33,0.9449999928474426,0.9279687404632568,0.12831181287765503,0.1550574153661728,8000 samples
34,0.9468749761581421,0.9298437237739563,0.17209194600582123,0.2021971195936203,8000 samples
35,0.9937499761581421,0.9885937571525574,0.022528212517499924,0.02958890236914158,8000 samples
36,0.9956250190734863,0.9906250238418579,0.013326588086783886,0.02204633504152298,8000 samples
37,0.9462500214576721,0.9279687404632568,0.12767311930656433,0.15404514968395233,8000 samples
38,0.9925000071525574,0.9862499833106995,0.017769908532500267,0.03429153561592102,8000 samples
39,0.9918749928474426,0.9901562333106995,0.017511773854494095,0.025790007784962654,8000 samples
40,0.9912499785423279,0.9918749928474426,0.018776465207338333,0.019963828846812248,16000 samples
41,0.996874988079071,0.9838281273841858,0.012286685407161713,0.04423427954316139,16000 samples
42,0.9975000023841858,0.9947656393051147,0.006496895104646683,0.012589006684720516,16000 samples
43,0.9278125166893005,0.9282812476158142,0.1505924016237259,0.14916269481182098,16000 samples
44,0.9237499833106995,0.926562488079071,0.1714216023683548,0.16608694195747375,16000 samples
45,0.9937499761581421,0.9946874976158142,0.015527656301856041,0.013124360702931881,16000 samples
46,0.9906250238418579,0.9936718940734863,0.017063505947589874,0.01449644472450018,16000 samples
47,0.9393749833106995,0.9374218583106995,0.14586935937404633,0.14754746854305267,16000 samples
48,0.9612500071525574,0.9607031345367432,0.08446688950061798,0.09342644363641739,16000 samples
49,0.9893749952316284,0.9794531464576721,0.021830668672919273,0.04089165851473808,16000 samples
50,0.9950000047683716,0.9768437743186951,0.01947377435863018,0.05454977974295616,Augmented set
51,0.9912499785423279,0.9771875143051147,0.022965943440794945,0.055060114711523056,Augmented set
52,0.9937499761581421,0.9783750176429749,0.02079608477652073,0.050855595618486404,Augmented set
53,0.9912499785423279,0.972781240940094,0.032504964619874954,0.06548886746168137,Augmented set
54,0.925000011920929,0.9157812595367432,0.20485058426856995,0.23257657885551453,Augmented set
55,0.9950000047683716,0.980343759059906,0.021783137694001198,0.04653714597225189,Augmented set
56,0.9275000095367432,0.9161249995231628,0.2051309049129486,0.23179583251476288,Augmented set
57,0.9950000047683716,0.9795312285423279,0.018208974972367287,0.04816792160272598,Augmented set
58,0.9950000047683716,0.9779999852180481,0.0174275953322649,0.050169844180345535,Augmented set
59,0.9962499737739563,0.9774062633514404,0.022097229957580566,0.0540698803961277,Augmented set
