,validation,training,loss_val,loss,group
0,0.9399999976158142,0.9225000143051147,0.18112638592720032,0.19647182524204254,500 samples
1,0.949999988079071,0.9150000214576721,0.14173176884651184,0.19407840073108673,500 samples
2,0.9100000262260437,0.9225000143051147,0.17891106009483337,0.17994020879268646,500 samples
3,0.9100000262260437,0.9200000166893005,0.18012230098247528,0.1990049034357071,500 samples
4,0.7799999713897705,0.7475000023841858,0.4011272192001343,0.4412729740142822,500 samples
5,0.9100000262260437,0.9200000166893005,0.17581389844417572,0.17753615975379944,500 samples
6,0.9100000262260437,0.9200000166893005,0.24688798189163208,0.22572140395641327,500 samples
7,0.9100000262260437,0.9175000190734863,0.183761864900589,0.19211246073246002,500 samples
8,0.9599999785423279,0.9549999833106995,0.1120895966887474,0.13704882562160492,500 samples
9,0.9100000262260437,0.9225000143051147,0.20705735683441162,0.21145233511924744,500 samples
10,0.9075000286102295,0.9262499809265137,0.24700111150741577,0.22201372683048248,2000 samples
11,0.987500011920929,0.9668750166893005,0.07545001059770584,0.09758257865905762,2000 samples
12,0.7900000214576721,0.8031250238418579,0.4101318418979645,0.403555691242218,2000 samples
13,0.75,0.7574999928474426,0.467952698469162,0.46008145809173584,2000 samples
14,0.949999988079071,0.9700000286102295,0.12512549757957458,0.09556757658720016,2000 samples
15,0.7450000047683716,0.7562500238418579,0.4731820821762085,0.46444171667099,2000 samples
16,0.9150000214576721,0.9268749952316284,0.24279572069644928,0.22059203684329987,2000 samples
17,0.9125000238418579,0.9212499856948853,0.16482141613960266,0.16924133896827698,2000 samples
18,0.7950000166893005,0.7906249761581421,0.4106706380844116,0.41168326139450073,2000 samples
19,0.8924999833106995,0.9143750071525574,0.21703170239925385,0.207943394780159,2000 samples
20,0.731249988079071,0.7565624713897705,0.4654427766799927,0.45670467615127563,4000 samples
21,0.800000011920929,0.7740625143051147,0.40078791975975037,0.4233916997909546,4000 samples
22,0.7250000238418579,0.7565624713897705,0.4815904200077057,0.4574781656265259,4000 samples
23,0.9387500286102295,0.9296875,0.14472262561321259,0.15561115741729736,4000 samples
24,0.9287499785423279,0.9228125214576721,0.20639567077159882,0.22214755415916443,4000 samples
25,0.7337499856948853,0.7571874856948853,0.4651803970336914,0.45577508211135864,4000 samples
26,0.7225000262260437,0.7537500262260437,0.47616827487945557,0.45994633436203003,4000 samples
27,0.731249988079071,0.7509375214576721,0.4665358066558838,0.4625715911388397,4000 samples
28,0.9212499856948853,0.9200000166893005,0.22134949266910553,0.224744975566864,4000 samples
29,0.7325000166893005,0.7571874856948853,0.4668191969394684,0.45739346742630005,4000 samples
30,0.9437500238418579,0.9254687428474426,0.174494668841362,0.21491478383541107,8000 samples
31,0.9387500286102295,0.9220312237739563,0.18134412169456482,0.22062119841575623,8000 samples
32,0.793749988079071,0.7943750023841858,0.3864944875240326,0.3981849253177643,8000 samples
33,0.9481250047683716,0.9532812237739563,0.12034232169389725,0.12975217401981354,8000 samples
34,0.9493749737739563,0.8899999856948853,0.13420279324054718,0.21188168227672577,8000 samples
35,0.7556250095367432,0.7490624785423279,0.44682466983795166,0.4593963623046875,8000 samples
36,0.9831249713897705,0.9581249952316284,0.059295088052749634,0.10580508410930634,8000 samples
37,0.9743750095367432,0.9551562666893005,0.09690499305725098,0.12654748558998108,8000 samples
38,0.9387500286102295,0.9262499809265137,0.18456105887889862,0.21431227028369904,8000 samples
39,0.953125,0.967968761920929,0.10176746547222137,0.08830156177282333,8000 samples
40,0.9928125143051147,0.9858593940734863,0.03225363790988922,0.04431276023387909,16000 samples
41,0.9940624833106995,0.9918749928474426,0.0155669329687953,0.02171407639980316,16000 samples
42,0.9931250214576721,0.9877343773841858,0.0181539636105299,0.03204235062003136,16000 samples
43,0.9300000071525574,0.9296093583106995,0.2053525298833847,0.20244146883487701,16000 samples
44,0.9925000071525574,0.9874218702316284,0.017813893035054207,0.028587015345692635,16000 samples
45,0.989062488079071,0.9892187714576721,0.02536066062748432,0.02619476057589054,16000 samples
46,0.9943749904632568,0.994140625,0.013960390351712704,0.013275044970214367,16000 samples
47,0.9846875071525574,0.9889062643051147,0.026865564286708832,0.025779100134968758,16000 samples
48,0.9931250214576721,0.9900781512260437,0.017443040385842323,0.023655423894524574,16000 samples
49,0.9765625,0.9759374856948853,0.060140348970890045,0.07359012216329575,16000 samples
50,0.42500001192092896,0.9792187213897705,16.065921783447266,0.05049506202340126,Augmented set
51,0.42500001192092896,0.9786562323570251,17.32000732421875,0.05061072111129761,Augmented set
52,0.42500001192092896,0.9800312519073486,7.566167831420898,0.04677816107869148,Augmented set
53,0.42500001192092896,0.9783437252044678,13.540335655212402,0.05157189816236496,Augmented set
54,0.42500001192092896,0.9801874756813049,5.990504264831543,0.046893373131752014,Augmented set
55,0.42500001192092896,0.9778125286102295,10.059596061706543,0.05324429273605347,Augmented set
56,0.42500001192092896,0.9792500138282776,7.761361598968506,0.049998003989458084,Augmented set
57,0.42500001192092896,0.9789375066757202,12.985565185546875,0.05140750855207443,Augmented set
58,0.42500001192092896,0.9787812232971191,17.260522842407227,0.050561726093292236,Augmented set
59,0.42500001192092896,0.9792500138282776,7.712054252624512,0.04768320918083191,Augmented set
