,validation,train
88,0.2631457194685936,0.2737030521035194
89,0.2642359632998705,0.27302979566156865
90,0.26410870999097824,0.27252434343099596
91,0.26295377910137174,0.27282464019954206
92,0.26388167403638363,0.27184306010603904
93,0.2630646102130413,0.27096693590283394
94,0.2621771104633808,0.2710496887564659
95,0.26072135418653486,0.27018567696213724
96,0.2630871791392565,0.27075254917144775
97,0.2613958179950714,0.2702116869390011
98,0.26009606309235095,0.2694942642003298
99,0.2627901345491409,0.2702743787318468
100,0.25971572287380695,0.26947233974933626
101,0.26185412555932996,0.2682858482003212
102,0.25953250415623186,0.26781526356935503
103,0.2583624698221684,0.26717848777770997
104,0.2578958302736282,0.2667517937719822
105,0.2571493431925774,0.2680417288094759
106,0.2558435447514057,0.2665923971682787
107,0.25570517145097255,0.26664781384170055
108,0.25539710819721223,0.26597290076315405
109,0.25605465546250344,0.26497146636247637
110,0.25559262186288834,0.26569322161376474
111,0.2557947155088186,0.2649259019643068
112,0.2558975871652365,0.2647733502089977
113,0.2553586944937706,0.2631937969475985
114,0.2535553783178329,0.2626643095165491
115,0.2529665756970644,0.2628968846052885
116,0.2542785178869963,0.2614817015826702
117,0.2509188406169415,0.2606962949037552
118,0.25166287906467916,0.2602193716913462
119,0.25059180445969104,0.26072461642324923
120,0.2519019402563572,0.25956033244729043
121,0.2511404111981392,0.25945672355592253
122,0.25084716714918615,0.2590259689837694
123,0.25010668113827705,0.25863911025226116
124,0.24878841638565063,0.25797930881381037
125,0.2500787891447544,0.2587168663740158
126,0.2487305998802185,0.257447487488389
127,0.24940183833241464,0.25730918496847155
128,0.24696504808962344,0.25688316076993944
129,0.25011902637779715,0.2558159690350294
130,0.24740228056907654,0.25612816885113715
131,0.247868212684989,0.2557175260037184
132,0.247428160533309,0.2567678764462471
133,0.24692138861864804,0.255602341145277
134,0.24687901996076106,0.25448052026331425
135,0.24610928818583488,0.2557637423276901
136,0.24566753208637238,0.2551002323627472
137,0.24397492706775664,0.2542553525418043
138,0.24431202225387097,0.25342560559511185
139,0.2445044431835413,0.25290200524032114
140,0.247107070684433,0.2542664423584938
141,0.2437706395983696,0.25315143875777724
142,0.2446484250947833,0.252602780982852
143,0.24301647618412972,0.2524651765823364
144,0.24552247300744057,0.25229826383292675
145,0.24386999271810056,0.25133034475147725
146,0.24156752564013004,0.2510253593325615
147,0.24340473674237728,0.25048565305769444
148,0.2436165425926447,0.25098449885845187
149,0.24119744412600994,0.2500961605459452
150,0.2419875543564558,0.24928924441337585
151,0.2404894333332777,0.24898488633334637
152,0.2415428439155221,0.24861236698925496
153,0.2408830877393484,0.2494107276201248
154,0.24237806014716626,0.2499678861349821
155,0.2400760527700186,0.2483721859753132
156,0.24011245537549258,0.24877993650734426
157,0.24111532848328351,0.2483227115124464
158,0.24058127999305726,0.24780071564018727
159,0.24280554801225662,0.2482079066336155
160,0.24050224311649798,0.24879337549209596
161,0.23856368996202945,0.2470825206488371
162,0.23986356966197492,0.24751163348555566
163,0.23901980817317964,0.24690461196005345
164,0.23876654244959356,0.2468222225084901
165,0.23817694876343012,0.2451318096369505
166,0.2372055731713772,0.24580370727926493
167,0.23970555663108825,0.24526845142245293
168,0.23792292624711991,0.2450839901342988
169,0.23683968614786863,0.24521324299275876
170,0.23770767450332642,0.24486653935164213
171,0.23799992240965367,0.24516052845865488
172,0.23537113070487975,0.24431672506034374
173,0.23619262278079986,0.2439520176500082
174,0.2365235321223736,0.24458520505577325
175,0.2381906883791089,0.24477537963539361
176,0.23631236422806978,0.24417569264769554
177,0.23314249627292155,0.24336727522313595
178,0.23447942789644002,0.2433460209518671
179,0.23335253428667785,0.24257318899035454
180,0.23534794412553312,0.24247312247753144
181,0.23579179234802722,0.24224539436399936
182,0.23516905978322028,0.2419672915711999
183,0.23602197729051114,0.24248448964208363
184,0.23587122820317746,0.24323406368494033
185,0.23379195015877485,0.24075109399855138
186,0.23200464248657227,0.24091745689511299
187,0.2333138830959797,0.241123135574162
188,0.2317150378599763,0.2398170979693532
189,0.23349460083991289,0.24079907927662134
190,0.2351221363991499,0.23915270194411278
191,0.231371034309268,0.24028184004127978
192,0.2322034766897559,0.23971638102084397
193,0.2303435955196619,0.23837874811142684
194,0.23124685138463974,0.2390409830957651
195,0.23298378717154264,0.23793884683400393
196,0.22950456105172634,0.23907185681164264
197,0.2305895946919918,0.2382887380197644
198,0.23057804964482784,0.23873020131140948
199,0.2285207325592637,0.23855767138302325
200,0.23081598654389382,0.23596777729690074
201,0.22814825270324945,0.23645462226122618
202,0.2298510542139411,0.2362637400627136
203,0.22909962236881257,0.235820890404284
204,0.22955742124468087,0.23656903766095638
205,0.23070058282464742,0.23558591008186341
206,0.22655086182057857,0.23722636699676514
207,0.22622702177613974,0.23515989035367965
208,0.22806254029273987,0.23318201266229152
209,0.22603537663817405,0.23387211784720421
210,0.22515029031783343,0.23364720027893782
211,0.2268655901774764,0.2329250605776906
212,0.2251925202086568,0.23214778676629066
213,0.22597457617521285,0.23182225599884987
214,0.22609250210225582,0.232602453045547
215,0.22219360675662755,0.23063798062503338
216,0.22297644149512053,0.23025263883173466
217,0.22109356839209796,0.22907437272369863
218,0.22267258018255234,0.22971642073243856
219,0.22071983218193053,0.22750452160835266
220,0.2170474972575903,0.22603352572768926
221,0.2185617357492447,0.22615065462887288
222,0.21917529329657554,0.2260443452745676
223,0.21726676393300295,0.22487637847661973
224,0.21646556742489337,0.2235555000603199
225,0.21437419448047876,0.22287409286946058
226,0.21947830058634282,0.2225212946534157
227,0.2144231114536524,0.22384373620152473
228,0.2142156258225441,0.22227042745798825
229,0.21417566984891892,0.2221355378627777
230,0.21317647825926542,0.2216754799708724
231,0.21080967038869858,0.21985606625676155
232,0.21467642150819302,0.2207291515544057
233,0.2123694347217679,0.21909439526498317
234,0.21005744133144616,0.22030509933829306
235,0.21029859613627194,0.21897353362292052
236,0.21182036213576794,0.2174550700932741
237,0.20953946392983197,0.21816629096865653
238,0.2081866255030036,0.21708580181002618
239,0.2105883164331317,0.21625400390475988
240,0.20839105509221553,0.21741789691150187
241,0.20730338618159294,0.21576558630913495
242,0.20940706972032785,0.21505605652928353
243,0.20663516875356436,0.2145072588697076
244,0.2114787632599473,0.2149128856137395
245,0.20711713749915361,0.2150222634896636
246,0.20795981194823981,0.2135115060955286
247,0.2072322813794017,0.21462989877909422
248,0.20956368762999772,0.21374588645994663
249,0.20505404770374297,0.2140352578833699
250,0.2040643086656928,0.2138836147263646
251,0.205810272321105,0.21375830080360175
252,0.20456669628620147,0.21273459643125534
253,0.20773904640227556,0.21154304575175048
254,0.2029074214398861,0.21158646307885648
255,0.2057903502136469,0.2124234437942505
256,0.2066489478573203,0.2124591639265418
257,0.20558303501456976,0.2113934149965644
258,0.20159372854977847,0.21057007126510144
259,0.20226554609835148,0.2091212822124362
260,0.2025903694331646,0.20953744761645793
261,0.20254630800336598,0.2103492384776473
262,0.20200287234038114,0.20976726077497004
263,0.20342553816735745,0.20907261613756417
264,0.19979708958417178,0.20978008769452572
265,0.19999024365097284,0.208530667796731
266,0.20355588030070065,0.20788863096386195
267,0.20095409024506808,0.20593407172709705
268,0.20049342103302478,0.20664527975022792
269,0.1976384252309799,0.20583172049373388
270,0.1991806896403432,0.204348561167717
271,0.19552460461854934,0.20497052893042564
272,0.19851026348769665,0.20343102961778642
273,0.19501356687396765,0.20198550671339036
274,0.19395536202937363,0.20262630600482226
275,0.19463330116122962,0.20212178453803062
276,0.1966633189469576,0.2010658323764801
277,0.1937061883509159,0.20065637417137622
278,0.19222156144678593,0.20261131171137095
279,0.19115706253796816,0.1987478980794549
280,0.19168613757938147,0.19694699048995973
281,0.19241747222840785,0.19826802834868432
282,0.19063711762428284,0.19967349115759134
283,0.19033423531800508,0.19702637679874896
284,0.1904578272253275,0.19665910638868808
285,0.19121758565306662,0.1965688033029437
286,0.19084685519337655,0.19534702971577644
287,0.18848597835749387,0.19752804338932037
288,0.1882352665066719,0.19546124935150147
289,0.19086070843040942,0.19465958420187235
290,0.1875622719526291,0.19534604176878928
291,0.1888558752834797,0.19559771344065666
292,0.18894483726471661,0.19336761254817247
293,0.1864763293415308,0.19379955977201463
294,0.18907463364303112,0.19485861733555793
295,0.18458931799978018,0.19472124837338925
296,0.1870755385607481,0.19318571109324695
297,0.18683004789054394,0.19460069946944714
298,0.18632289431989194,0.19293006230145693
299,0.18520133141428233,0.1909700356423855
300,0.1842237301170826,0.19152150452136993
301,0.18438050895929337,0.1915512638166547
302,0.1852211780846119,0.19280298333615065
303,0.18430564533919097,0.1928665407001972
304,0.18574803248047828,0.19238127190619708
305,0.18702872525900602,0.1913002323359251
306,0.18438876904547213,0.18906904067844152
307,0.18368033766746522,0.19058956280350686
308,0.18528502378612757,0.19039655812084674
309,0.18319780062884092,0.19258421324193478
310,0.18325844164937735,0.1901089357212186
311,0.18596550300717354,0.18993879053741694
312,0.17962472178041936,0.18863211050629616
313,0.18142996430397035,0.18801978789269924
314,0.1830541519448161,0.18927197400480508
315,0.18201185818761587,0.1885641071945429
316,0.18296218663454056,0.19031363409012556
317,0.18221792317926883,0.18919298127293588
318,0.18291036542505026,0.19095464535057544
319,0.17928884383291005,0.18876240830868482
320,0.1792904047295451,0.1879355452954769
321,0.18036664202809333,0.1869575833901763
322,0.18129866048693657,0.18654098063707353
323,0.1789150394499302,0.18783029001206158
324,0.18056479133665562,0.18656962905079127
325,0.18156718593090773,0.18633853904902936
326,0.1802845038473606,0.18894768003374338
327,0.1767498789355159,0.18675878848880528
328,0.1799348598346114,0.1873754510655999
329,0.18081762529909612,0.18577907215803863
330,0.17725620828568936,0.18450873903930187
331,0.17571446523070336,0.18575774375349283
332,0.1778808359056711,0.18510587494820357
333,0.17815483100712298,0.1846340648829937
334,0.1765716047026217,0.1840725952759385
335,0.17826360575854777,0.1841367268934846
336,0.17811837326735258,0.18405737057328225
337,0.17505219709128142,0.18215183895081283
338,0.1760118804872036,0.1841463427990675
339,0.17485662195831536,0.18366024382412433
340,0.17464068606495858,0.181778871268034
341,0.1728682780638337,0.18230017870664597
342,0.1743716372177005,0.18040412086993457
343,0.17446466833353041,0.18250653129070998
344,0.1728085486218333,0.17951045725494624
345,0.17219882598146796,0.1792181920260191
346,0.17079721186310054,0.18065954688936472
347,0.1757218439131975,0.18010009471327065
348,0.1706491369754076,0.177574697509408
349,0.16749265659600496,0.17685105111449956
350,0.16786479540169238,0.17683319319039584
351,0.1672657748684287,0.17624815963208676
352,0.1669385466724634,0.1757521877065301
353,0.1685953076928854,0.17516309060156346
354,0.16810743641108275,0.17485712021589278
355,0.1697478286921978,0.17603766750544309
356,0.1674567550420761,0.17593335323035716
357,0.16532759089022875,0.17560824435204267
358,0.1666821151971817,0.17618004214018584
359,0.1688405303284526,0.1737504206597805
360,0.16611105985939503,0.17413416933268308
361,0.16264743926003575,0.17221371326595544
362,0.1653875967487693,0.1732031276449561
363,0.16531546115875245,0.17333905603736638
364,0.16796805523335934,0.17415941394865514
365,0.16703765280544758,0.17282106764614583
366,0.16607038900256157,0.17281014043837786
367,0.1648558307439089,0.1711273593828082
368,0.17022998053580524,0.1729349821805954
369,0.16412107441574336,0.17232169937342406
370,0.17394587248563767,0.17147078793495893
371,0.1634193819016218,0.17207486890256404
372,0.16626253724098206,0.17089210115373135
373,0.16429339833557605,0.1721232071518898
374,0.16100332085043192,0.17021708898246288
375,0.1615337211638689,0.1704661836847663
376,0.16399471554905176,0.1713965969160199
377,0.16343885399401187,0.1709068424999714
378,0.1623695371672511,0.17093249280005693
379,0.16059940513223409,0.17080778162926435
380,0.1634050326421857,0.16956240963190794
381,0.1610068845562637,0.17098810374736786
382,0.16270313113927842,0.16915217516943812
383,0.16072784550487995,0.16910551236942412
384,0.16301574874669314,0.1686662731692195
385,0.1593875152990222,0.16862969286739826
386,0.1628219386562705,0.16875673681497574
387,0.1587725132703781,0.1674534672871232
388,0.16237061452120544,0.16698606545105577
389,0.15952513441443444,0.16643667593598366
390,0.1592389490455389,0.16821950785815715
391,0.1618737004697323,0.16816557850688696
392,0.15938555561006068,0.16814614757895469
393,0.16094634179025888,0.16621975414454937
394,0.15817034598439933,0.16599313784390687
395,0.16136331725865602,0.16677153669297695
396,0.15747188795357941,0.16807340160012246
397,0.1575166067108512,0.1699199603870511
398,0.1602230913937092,0.1650296425446868
399,0.15731242019683123,0.16574724223464726
400,0.6874703288078308,0.6918365657329559
401,0.6661558955907821,0.6826820552349091
402,0.6164525926113129,0.6456297308206558
403,0.574609138071537,0.5959153950214386
404,0.5442279532551766,0.5608477771282196
405,0.5178207397460938,0.5339572116732597
406,0.49223627150058746,0.5086472421884537
407,0.46613077223300936,0.48412000983953474
408,0.44064682722091675,0.4588367432355881
409,0.4182993918657303,0.4352255418896675
410,0.4013592407107353,0.4167905107140541
411,0.387762114405632,0.4025681182742119
412,0.37776416838169097,0.391856686770916
413,0.3700879529118538,0.3824395164847374
414,0.36170482337474824,0.3746534511446953
415,0.3551018856465816,0.3671818435192108
416,0.3502548985183239,0.36157543361186983
417,0.345109174400568,0.35662170574069024
418,0.34113979116082194,0.35263841301202775
419,0.3368438549339771,0.3473743870854378
420,0.3334562793374062,0.34453619867563245
421,0.33033850193023684,0.34007358700037005
422,0.3268436647951603,0.337033923715353
423,0.32479587122797965,0.33427726551890374
424,0.3209548108279705,0.33163428828120234
425,0.31885819509625435,0.32889075949788094
426,0.3173975430428982,0.32718090116977694
427,0.3155683144927025,0.3247272938489914
428,0.3132471300661564,0.32260203585028646
429,0.3106110692024231,0.3209139436483383
430,0.30947006270289423,0.3195197992026806
431,0.3085684277117252,0.3182696707546711
432,0.3055949777364731,0.3165374271571636
433,0.30491346046328544,0.31446396335959437
434,0.3042943082749844,0.31294639930129053
435,0.30279618203639985,0.3118266865611076
436,0.3023790717124939,0.31079000011086466
437,0.2993774488568306,0.30953579396009445
438,0.29933958128094673,0.30808521807193756
439,0.2973748207092285,0.3080609552562237
440,0.2961425639688969,0.3062163397669792
441,0.2956750519573689,0.30528355315327643
442,0.29454227685928347,0.3043328158557415
443,0.29365216568112373,0.3032157473266125
444,0.2919762507081032,0.30177305415272715
445,0.290698678791523,0.30118266195058824
446,0.28966218382120135,0.29956113621592523
447,0.28985054045915604,0.2982990577816963
448,0.2885169357061386,0.298277348279953
449,0.2879490561783314,0.29708349257707595
450,0.28684885427355766,0.2964054509997368
451,0.2862751968204975,0.2946951501071453
452,0.2852459192276001,0.2947113700211048
453,0.2846993297338486,0.2936656728386879
454,0.28409563601016996,0.2931562103331089
455,0.2827294319868088,0.291417083889246
456,0.28154261112213136,0.2915982775390148
457,0.2814130574464798,0.29028783217072485
458,0.2809793032705784,0.28915577605366705
459,0.2794611893594265,0.28895643949508665
460,0.2784185014665127,0.28872266635298727
461,0.2774477034807205,0.2877280004322529
462,0.27783398404717446,0.28727356940507887
463,0.27687517181038857,0.2864967197179794
464,0.2766035679727793,0.28632786497473717
465,0.2747497297823429,0.2849758192896843
466,0.27598190158605573,0.2846152938902378
467,0.2746275559067726,0.28430607318878176
468,0.272832141071558,0.28319647163152695
469,0.27185930386185647,0.2825101174414158
470,0.2727577850222588,0.2816550977528095
471,0.27038081176579,0.2810633882880211
472,0.2720216363668442,0.2801424190402031
473,0.27005285024642944,0.2807451032102108
474,0.27029223293066024,0.2800508663058281
475,0.26995438933372495,0.27967599779367447
476,0.26944194696843626,0.2789640583097935
477,0.2688951101154089,0.2782069981098175
478,0.26930265240371226,0.27829689234495164
479,0.26807687170803546,0.2774543084204197
480,0.2688070949167013,0.27684796154499053
481,0.267382974550128,0.2763377718627453
482,0.26615931279957294,0.27682177871465685
483,0.2664440669119358,0.27625581324100495
484,0.2658193323761225,0.27506583631038667
485,0.2657830439507961,0.2748420491814613
486,0.26496657319366934,0.27516103386878965
487,0.26619752645492556,0.27427724450826646
488,0.2649065800011158,0.2746233858168125
489,0.2642941907048225,0.2741846598684788
490,0.26367777958512306,0.27332404293119905
491,0.2631672203540802,0.2729708392173052
492,0.26402004174888133,0.27255959510803224
493,0.2636591367423534,0.2725491296499968
494,0.26269317530095576,0.2714143507182598
495,0.26154747866094114,0.27231443449854853
496,0.26269054412841797,0.27064460664987566
497,0.26180423721671103,0.270243713259697
498,0.26021229177713395,0.27055819407105447
499,0.2595644235610962,0.26963500790297984
500,0.2590151898562908,0.26890517845749856
501,0.25869145542383193,0.2689272969961166
502,0.2585199952125549,0.26811715923249724
503,0.2563593864440918,0.26730439364910125
504,0.25684163756668565,0.2677792586386204
505,0.25859456732869146,0.2668439470231533
506,0.25784496366977694,0.2674082025885582
507,0.25680494904518125,0.26615347191691396
508,0.2563073217868805,0.26638971008360385
509,0.2561560902744532,0.2655578047037125
510,0.25702582746744157,0.26473274566233157
511,0.2564093887805939,0.2651974022388458
512,0.2547996900975704,0.26493667513132096
513,0.2552412752062082,0.26345011331140994
514,0.2551399879157543,0.26390331611037254
515,0.25444497913122177,0.2630506880581379
516,0.2533929217606783,0.2629816237837076
517,0.25428319796919824,0.26380467042326927
518,0.2530098453164101,0.26268527992069723
519,0.2533340260386467,0.26209838651120665
520,0.2541227001696825,0.26168186999857423
521,0.25191435068845747,0.26160914786159994
522,0.2523570541292429,0.2612314671278
523,0.25087919309735296,0.260995677113533
524,0.25307754054665565,0.2606749776750803
525,0.25155124329030515,0.2600173126906157
526,0.250771851465106,0.26053476706147194
527,0.2527720373123884,0.26080114394426346
528,0.2510257292538881,0.2587687589228153
529,0.25132209844887254,0.2591068558394909
530,0.249791519343853,0.2588264264166355
531,0.25166828017681836,0.25823426656424997
532,0.24894980993121862,0.2576589219272137
533,0.24998372104018926,0.25756805315613746
534,0.2478362550958991,0.2575187001377344
535,0.24842248894274235,0.2576309986412525
536,0.2505465313792229,0.2580327596515417
537,0.24883306473493577,0.258205259591341
538,0.24897898826748133,0.25622518323361876
539,0.24699589759111404,0.25695439130067826
540,0.24803235717117786,0.2561360701918602
541,0.24902443513274192,0.2565249539911747
542,0.2473901754245162,0.2557302076369524
543,0.246850810572505,0.255465779453516
544,0.24769314248114824,0.25542250722646714
545,0.2463992152363062,0.2541295725852251
546,0.24393842350691558,0.2556075740605593
547,0.24540576208382844,0.25500980466604234
548,0.2471886619925499,0.2544212531298399
549,0.24685348626226186,0.2544444400817156
550,0.24595044180750847,0.2539351500570774
551,0.2468231750652194,0.2538125280290842
552,0.2455619854852557,0.25340786315500735
553,0.24618486762046815,0.2528700612485409
554,0.24273944720625878,0.253500334918499
555,0.24406088292598724,0.2527174405753613
556,0.24643449299037457,0.25184747464954854
557,0.24418295864015818,0.25196426287293433
558,0.24341680705547333,0.25156509727239607
559,0.24382605627179146,0.25195463858544825
560,0.24277648888528347,0.2516239952296019
561,0.2432298341766,0.2510402973741293
562,0.24312033094465732,0.25076261796057225
563,0.2413252305239439,0.2504515826702118
564,0.24144948404282332,0.25022025518119334
565,0.24408223684877156,0.2506116099655628
566,0.24330046940594913,0.25000748969614506
567,0.2425317857414484,0.25059327445924284
568,0.2404263522475958,0.24962405264377593
569,0.24003647342324258,0.2494868654757738
570,0.24068065397441388,0.24878941401839255
571,0.24141423236578702,0.24855570122599602
572,0.24054242186248304,0.24800529852509498
573,0.23936234656721353,0.2479773934930563
574,0.24077314864844085,0.24808088429272174
575,0.23826554659754037,0.24778257459402084
576,0.23789502065628768,0.24689931496977807
577,0.23891704436391592,0.2465039648115635
578,0.2382211469113827,0.24624956268817186
579,0.23680341709405184,0.24556751884520053
580,0.23579397462308407,0.24550011716783046
581,0.23548194598406552,0.2454990265890956
582,0.23724487517029047,0.24552945643663407
583,0.23595647364854813,0.2444345884025097
584,0.23641838356852532,0.24454196710139514
585,0.2352729042991996,0.24399790354073048
586,0.23530063815414906,0.24398227110505105
587,0.23440682236105204,0.2435676185414195
588,0.23365379236638545,0.24310766030102968
589,0.23500784300267696,0.24369957856833935
590,0.23402273561805487,0.2425431739538908
591,0.23331089690327644,0.2415243960916996
592,0.23912520483136177,0.24343246184289455
593,0.2347996486350894,0.24238139409571885
594,0.23607912622392177,0.24128053709864616
595,0.23414638321846723,0.2411678358912468
596,0.2330268459394574,0.24215720314532518
597,0.23295312728732825,0.2401472046971321
598,0.23214252293109894,0.24007414672523736
599,0.23108332324773073,0.24094953555613757
600,0.23377523086965085,0.24116807132959367
601,0.2324462214484811,0.23866100423038006
602,0.23292179293930532,0.2400543989613652
603,0.22903711162507534,0.23948159478604794
604,0.23152631446719169,0.23918466903269292
605,0.23134132809937,0.23919714130461217
606,0.23071090448647738,0.24004637133330106
607,0.2307169519364834,0.23943299651145936
608,0.22889605816453695,0.23932344783097506
609,0.2286668574437499,0.23830605652183295
610,0.23019753005355598,0.2392576016485691
611,0.22957347612828016,0.23767472449690102
612,0.22778716664761306,0.23716217577457427
613,0.23136668987572193,0.23689830005168916
614,0.2296641136519611,0.23720366097986698
615,0.2283767007291317,0.23884023427963258
616,0.22938376665115356,0.23768773153424264
617,0.22898644134402274,0.23547753486782314
618,0.2289431704208255,0.23697769585996867
619,0.22796481270343066,0.23744785077869893
620,0.2278424795717001,0.23733116462826728
621,0.22769523933529853,0.23614703454077243
622,0.2274660596624017,0.23662058599293231
623,0.2284054087474942,0.23490445520728825
624,0.22645294424146414,0.23536696583032607
625,0.22606379445642233,0.23500037379562855
626,0.2296979373320937,0.23605472408235073
627,0.22724487259984016,0.23396684881299734
628,0.22684453148394823,0.23392408359795808
629,0.22617132142186164,0.23480249810963869
630,0.22777381157502533,0.2341118173673749
631,0.22699182890355588,0.23502718918025495
632,0.22701361142098903,0.23466186113655568
633,0.22430453095585107,0.23434281442314386
634,0.22515114042907952,0.23287024404853582
635,0.22589278258383275,0.23358845207840204
636,0.22715948503464461,0.23346959780901672
637,0.22561884010210634,0.2339008552953601
638,0.22576538249850273,0.23325951248407364
639,0.22440419131889938,0.23306768275797368
640,0.22615368161350488,0.2319806942716241
641,0.22508011236786843,0.23124204464256765
642,0.2249334800057113,0.23247551694512367
643,0.2236417554318905,0.23256766535341739
644,0.226993858627975,0.23208727762103082
645,0.2236375592648983,0.23369447868317367
646,0.2259836096316576,0.23229197580367328
647,0.22561206975951792,0.2318881329149008
648,0.2229619313031435,0.23076591938734053
649,0.22232352513819933,0.23063993770629168
650,0.2230516728013754,0.23141666799783706
651,0.2241238173097372,0.23172581065446138
652,0.22368510644882916,0.23142068441957236
653,0.2245102345943451,0.23156619723886251
654,0.2236715888604522,0.23096266500651835
655,0.22247824147343637,0.231921124830842
656,0.2230391815304756,0.23141810186207296
657,0.22345009427517654,0.2297849368304014
658,0.2223784415051341,0.23148366417735816
659,0.22273838585242628,0.23100962694734334
660,0.22220337530598044,0.23150285184383393
661,0.2214885914698243,0.23039274103939533
662,0.2238301858305931,0.23070244286209346
663,0.22300392780452966,0.23064046557992696
664,0.22143860096111895,0.2296628000214696
665,0.22253337167203427,0.23043551426380873
666,0.2204228629358113,0.23059469275176525
667,0.22205955125391483,0.2304682357236743
668,0.22334737395867704,0.2296238699927926
669,0.2229783594608307,0.2295325830578804
670,0.22009707624092698,0.2290215076878667
671,0.22228848915547134,0.22953573819249867
672,0.22307290583848954,0.22967863846570252
673,0.22079603942111134,0.2297575067728758
674,0.2225317707285285,0.22989614885300397
675,0.2231169885955751,0.22943936102092266
676,0.2225176405161619,0.2300645487383008
677,0.21966096451506018,0.2281767463311553
678,0.22091515520587562,0.2283432675525546
679,0.2199378449469805,0.22747798468917607
680,0.22091579493135213,0.22677384745329618
681,0.22150815213099123,0.22721202727407216
682,0.22155729765072465,0.2283898625522852
683,0.22139075463637709,0.22748146634548902
684,0.22018779991194606,0.2279192516580224
685,0.22258133310824632,0.22745918836444617
686,0.21967274211347104,0.22788202054798604
687,0.22190872980281712,0.22630273327231407
688,0.21839042464271188,0.22877069618552923
689,0.219526391569525,0.2275635527446866
690,0.21880114190280436,0.2254330452531576
691,0.219954988732934,0.22650566957890989
692,0.21799111422151327,0.22555212061852217
693,0.22019734727218748,0.22704663705080746
694,0.21831912472844123,0.2270604172721505
695,0.21660968028008937,0.22563350182026626
696,0.21860812222585083,0.22710873670876025
697,0.2173827520571649,0.22565660253167152
698,0.21947956299409271,0.2250392647460103
699,0.2166931964457035,0.22558741569519042
700,0.2182161495089531,0.22490782644599677
