,validation,training,loss_val,loss,group
0,0.9399999976158142,0.9150000214576721,0.1374737173318863,0.19026023149490356,500 samples
1,0.8899999856948853,0.9350000023841858,0.199374258518219,0.16629096865653992,500 samples
2,0.949999988079071,0.9350000023841858,0.15271614491939545,0.18126319348812103,500 samples
3,0.9399999976158142,0.9375,0.1976187825202942,0.19778594374656677,500 samples
4,0.9100000262260437,0.9175000190734863,0.2149639129638672,0.20655493438243866,500 samples
5,0.9100000262260437,0.9225000143051147,0.22596760094165802,0.2193279266357422,500 samples
6,0.9599999785423279,0.9524999856948853,0.13237252831459045,0.15148593485355377,500 samples
7,0.9100000262260437,0.9225000143051147,0.17687185108661652,0.17146585881710052,500 samples
8,0.9399999976158142,0.9325000047683716,0.16042491793632507,0.16395793855190277,500 samples
9,1.0,0.9700000286102295,0.031722020357847214,0.09252800047397614,500 samples
10,0.8399999737739563,0.7893750071525574,0.40654873847961426,0.40887507796287537,2000 samples
11,0.9125000238418579,0.9212499856948853,0.24483661353588104,0.22398056089878082,2000 samples
12,0.9200000166893005,0.9262499809265137,0.20210322737693787,0.19873373210430145,2000 samples
13,0.9125000238418579,0.9212499856948853,0.19847849011421204,0.18958477675914764,2000 samples
14,0.75,0.7618749737739563,0.42286360263824463,0.4214782416820526,2000 samples
15,0.7450000047683716,0.7618749737739563,0.4717576503753662,0.4582628607749939,2000 samples
16,0.9800000190734863,0.9725000262260437,0.060348089784383774,0.08789600431919098,2000 samples
17,0.9049999713897705,0.9212499856948853,0.20894505083560944,0.18781983852386475,2000 samples
18,0.7524999976158142,0.7612500190734863,0.46067753434181213,0.4579657018184662,2000 samples
19,0.7524999976158142,0.7631250023841858,0.4630948603153229,0.4550049602985382,2000 samples
20,0.8725000023841858,0.8478124737739563,0.3525395691394806,0.3815576136112213,4000 samples
21,0.9862499833106995,0.9599999785423279,0.08035407960414886,0.10327097028493881,4000 samples
22,0.84375,0.8374999761581421,0.38230639696121216,0.39350906014442444,4000 samples
23,0.9837499856948853,0.953125,0.06661976128816605,0.10316650569438934,4000 samples
24,0.731249988079071,0.7528125047683716,0.4665432870388031,0.4602055847644806,4000 samples
25,0.731249988079071,0.7568749785423279,0.46700718998908997,0.45620957016944885,4000 samples
26,0.9950000047683716,0.979687511920929,0.026428010314702988,0.054627660661935806,4000 samples
27,0.7825000286102295,0.7840625047683716,0.41151514649391174,0.4258282482624054,4000 samples
28,0.7337499856948853,0.7568749785423279,0.46607139706611633,0.4562704861164093,4000 samples
29,0.7225000262260437,0.7568749785423279,0.474836528301239,0.45706602931022644,4000 samples
30,0.6825000047683716,0.6657812595367432,0.6010767221450806,0.6113244891166687,8000 samples
31,0.6274999976158142,0.6278125047683716,0.5595219135284424,0.5683032870292664,8000 samples
32,0.7562500238418579,0.7487499713897705,0.4467148184776306,0.45998942852020264,8000 samples
33,0.9706249833106995,0.9560937285423279,0.08607428520917892,0.11680644005537033,8000 samples
34,0.5587499737739563,0.5479687452316284,0.6864792704582214,0.6885817646980286,8000 samples
35,0.7556250095367432,0.7493749856948853,0.44684094190597534,0.459794819355011,8000 samples
36,0.7287499904632568,0.7421875,0.4758976697921753,0.46822184324264526,8000 samples
37,0.9437500238418579,0.9231250286102295,0.17672157287597656,0.21507370471954346,8000 samples
38,0.7556250095367432,0.7489062547683716,0.448354572057724,0.45972737669944763,8000 samples
39,0.7556250095367432,0.7476562261581421,0.4469243884086609,0.4600231647491455,8000 samples
40,0.9271875023841858,0.9303905963897705,0.16177250444889069,0.16138340532779694,16000 samples
41,0.9937499761581421,0.9888281226158142,0.020703407004475594,0.031616419553756714,16000 samples
42,0.9831249713897705,0.9820312261581421,0.035834744572639465,0.05101212114095688,16000 samples
43,0.9281250238418579,0.9293749928474426,0.15833784639835358,0.1579640507698059,16000 samples
44,0.996874988079071,0.9937499761581421,0.008531427010893822,0.015122545883059502,16000 samples
45,0.9906250238418579,0.9846875071525574,0.032370418310165405,0.04424165561795235,16000 samples
46,0.9959375262260437,0.9950781464576721,0.008510018698871136,0.01567346602678299,16000 samples
47,0.9940624833106995,0.9905468821525574,0.013275367207825184,0.02686801366508007,16000 samples
48,0.925000011920929,0.9291406273841858,0.16218194365501404,0.15524443984031677,16000 samples
49,0.9303125143051147,0.9301562309265137,0.20590515434741974,0.20208601653575897,16000 samples
50,0.42500001192092896,0.9775624871253967,15.043956756591797,0.05224911868572235,Augmented set
51,0.42500001192092896,0.975906252861023,20.15277671813965,0.05920803174376488,Augmented set
52,0.42500001192092896,0.9743437767028809,19.323766708374023,0.0637390986084938,Augmented set
53,0.42500001192092896,0.9758437275886536,15.938773155212402,0.058356475085020065,Augmented set
54,0.42500001192092896,0.9787812232971191,16.364416122436523,0.050582434982061386,Augmented set
55,0.42500001192092896,0.9765625,11.20805549621582,0.05375254526734352,Augmented set
56,0.42500001192092896,0.9787499904632568,17.473926544189453,0.050505608320236206,Augmented set
57,0.42500001192092896,0.9767812490463257,12.768328666687012,0.05832463875412941,Augmented set
58,0.42500001192092896,0.9247187376022339,1.3751342296600342,0.17320725321769714,Augmented set
59,0.42500001192092896,0.976312518119812,10.770293235778809,0.05959286168217659,Augmented set
